phrase,word,start,end
54,to,314.466,314.546
54,demonstrate,314.606,315.047
54,that,315.087,315.207
54,it,315.227,315.267
54,can,315.307,315.387
54,withstand,315.427,315.868
54,the,315.908,316.048
54,full,316.108,316.309
54,upper,316.349,316.509
54,body,316.549,316.81
54,strength,316.85,317.11
54,of,317.15,317.19
54,a,317.25,317.27
54,teenage,317.31,317.731
54,girl.,318.071,319.073
55,And,322.698,322.878
55,then,322.918,323.119
55,she,323.159,323.439
55,puts,323.499,323.659
55,one,323.78,323.88
55,hand,323.92,324.18
55,on,324.26,324.3
55,either,324.36,324.541
55,of,324.581,324.621
55,my,324.661,324.761
55,"cheeks,",324.801,325.121
55,leans,325.582,325.762
55,in,325.822,325.903
55,"close,",325.943,326.283
55,stares,326.323,326.704
55,in,326.764,326.864
55,through,326.944,327.204
55,the,327.825,327.945
55,fog,328.026,328.386
55,and,328.426,328.506
55,my,328.546,328.646
55,orange,328.767,328.987
55,goggles,329.027,329.428
55,that,329.988,330.089
55,I'm,330.129,330.249
55,"wearing,",330.409,330.79
55,and,331.05,331.11
55,"says,",331.17,331.33
55,"listen,",331.37,331.611
55,when,331.651,331.751
55,I,331.811,331.871
55,say,331.931,332.151
55,"go,",332.312,332.612
55,you,332.672,332.953
55,just,332.993,333.133
55,"go,",333.193,333.413
55,don't,333.513,333.694
55,think.,333.814,334.074
56,She,335.116,335.196
56,"says,",335.256,335.456
56,if,335.516,336.037
56,you're,336.077,336.398
56,getting,336.418,336.598
56,cold,336.658,336.878
56,"feet,",336.958,337.219
56,if,338.06,338.2
56,you,338.24,338.3
56,need,338.32,338.42
56,a,338.44,338.46
56,little,338.481,338.621
56,"help,",338.681,338.941
56,don't,339.101,339.242
56,be,339.262,339.322
56,embarrassed.,339.362,339.923
57,Everybody,340.283,340.604
57,gets,340.904,341.064
57,like,341.104,341.244
57,that.,341.285,341.505
58,I'll,342.046,342.346
58,just,342.366,342.506
58,give,342.546,342.646
58,you,342.687,342.807
58,a,342.847,342.887
58,little,342.927,343.107
58,shove.,343.227,343.488
59,And,344.689,346.332
59,then,346.372,346.472
59,she,346.512,346.592
59,"says,",346.652,346.872
59,don't,346.933,347.433
59,"worry,",347.453,347.694
59,I'll,347.854,348.034
59,be,348.054,348.134
59,gentle.,348.194,348.655
60,So,350.491,350.731
60,between,350.812,351.012
60,the,351.052,351.112
60,altitude,351.192,351.733
60,and,351.793,351.853
60,the,352.033,352.094
60,pillow,352.134,352.374
60,"talk,",352.414,353.195
60,I,353.215,353.275
60,am,353.396,353.456
60,basically,353.756,354.477
60,in,355.459,355.599
60,a,355.739,355.759
60,lovesick,355.819,356.36
60,"trance,",357.001,357.522
60,and,357.722,357.782
60,I'll,357.823,357.983
60,do,358.043,358.183
60,anything,358.343,358.784
60,for,358.904,359.084
60,her.,359.145,359.305
61,I,359.425,359.465
61,will,359.505,359.685
61,shoot,359.826,360.086
61,myself,360.166,360.547
61,if,360.627,360.667
61,I,360.727,360.767
61,think,360.827,360.947
61,it,361.008,361.048
61,makes,361.088,361.248
61,me,361.288,361.368
61,look,361.388,361.568
61,brave,361.628,362.049
61,for,363.391,363.451
61,her.,363.471,364.553
62,But,364.573,364.813
62,when,365.515,365.635
62,I,365.675,365.695
62,hop,365.775,365.975
62,out,366.136,366.256
62,onto,366.917,367.097
62,the,367.137,367.197
62,wing,367.237,367.398
62,and,367.418,367.478
62,I,367.498,367.518
62,look,367.558,367.738
62,down,367.778,367.938
62,at,367.978,368.039
62,all,368.119,368.259
62,these,368.279,368.379
62,pointy,368.7,369.1
62,steeples,369.2,369.761
62,and,369.821,369.942
62,pine,370.082,370.442
62,"trees,",370.522,370.903
62,I,371.344,371.384
62,get,371.424,371.524
62,a,371.544,371.564
62,little,371.584,371.764
62,cold,371.784,372.025
62,feet.,372.065,372.285
63,I,372.305,372.325
63,have,372.345,372.425
63,some,372.445,372.566
63,second,372.626,372.886
63,thoughts.,372.946,373.227
64,And,373.247,373.307
64,when,373.367,373.467
64,she,373.507,373.587
64,"yells,",373.627,374.068
65,"go,",374.048,374.909
65,I,374.929,374.949
65,"say,",375.79,375.93
65,"up,",376.09,376.231
65,"yep,",376.271,376.471
65,"yep,",376.551,376.691
65,but,376.731,376.811
65,she,376.851,376.911
65,doesn't,376.951,377.112
65,hear,377.172,377.312
65,"me,",377.372,377.512
65,and,377.832,377.912
65,she,377.932,378.013
65,actually,378.073,378.373
65,"says,",378.433,378.693
65,"Geronimo,",378.753,379.534
65,and,379.634,379.694
65,she,379.735,379.835
65,gives,379.855,379.975
65,me,380.015,380.095
65,a,380.135,380.155
65,"shove,",380.195,380.475
65,and,380.575,380.656
65,I'm,380.696,380.796
65,gone.,380.836,381.056
66,And,381.096,382.818
66,I,382.858,382.878
66,look,382.898,383.078
66,"up,",383.178,383.299
66,and,383.319,383.379
66,I,383.419,383.479
66,just,383.519,383.659
66,see,383.699,383.859
66,her,383.919,384.019
66,terrified,384.059,384.52
66,"eyes,",384.84,385.041
66,and,385.081,385.161
66,that's,385.181,385.321
66,when,385.341,385.441
66,I,385.481,385.501
66,hear,385.601,385.721
66,her,385.761,385.882
66,"say,",385.962,386.162
66,"wait,",386.222,386.522
66,"wait,",386.542,386.703
66,you're,386.763,386.923
66,"shoot,",386.983,387.263
66,it's.,387.604,387.784
67,And,390.106,390.186
67,"really,",390.247,390.547
67,"like,",390.607,390.767
67,the,390.827,390.907
67,pathetic,390.947,391.548
67,inadequacy,391.748,392.489
67,of,392.589,392.629
67,a,392.689,392.729
67,two-hour,392.789,393.25
67,skydiving,393.35,394.031
67,lesson,394.111,394.451
67,hits,394.491,395.032
67,home,395.092,395.332
67,right,395.733,395.893
67,then.,395.953,396.093
68,I,398.736,398.796
68,"mean,",398.816,398.957
68,it,398.977,399.017
68,took,399.057,399.197
68,me,399.257,399.317
68,longer,399.357,399.637
68,than,399.677,399.798
68,that,399.838,399.978
68,to,399.998,400.118
68,learn,400.158,400.318
68,how,400.358,400.458
68,to,400.478,400.558
68,knit.,400.658,401.119
69,So,404.153,404.333
69,I'm,404.353,404.453
69,heading,404.473,404.654
69,for,404.674,404.754
69,the,404.774,404.834
69,power,404.874,405.074
69,lines,405.114,405.375
69,down,405.755,405.916
69,below,405.956,406.196
69,me,406.216,406.316
69,and,406.356,406.437
69,like,406.477,406.577
69,"reflexing,",406.637,407.458
69,you,407.598,407.658
69,"know,",407.698,407.819
69,just,407.879,407.999
69,reflexively,408.039,408.54
69,kind,408.58,408.7
69,of,408.74,408.78
69,squeezing,408.82,409.141
69,my,409.181,409.261
69,legs,409.321,409.621
69,together,409.982,410.303
69,so,410.363,410.423
69,that,410.463,410.543
69,I,410.563,410.583
69,won't,410.643,410.803
69,"die,",410.863,411.144
69,you,411.184,411.244
69,"know,",411.264,411.384
69,sliced,411.524,411.845
69,up,411.905,411.985
69,the,412.025,412.105
69,middle.,412.145,412.346
