phrase,word,start,end
37,I,160.808,160.848
37,went,160.908,161.068
37,to,161.148,161.328
37,the,161.368,161.749
37,"shelf,",161.809,162.089
37,and,162.41,162.49
37,the,162.51,162.59
37,dictionary,162.63,163.03
37,was,163.07,163.171
37,"gone,",163.231,163.451
37,just,163.531,163.671
37,a,163.751,163.771
37,dictionary-sized,163.831,164.652
37,hole,164.733,164.933
37,in,164.993,165.053
37,my,165.113,165.213
37,shelf,165.273,165.514
37,to,165.574,165.674
37,show,165.734,165.954
37,where,165.974,166.855
37,my,166.895,166.996
37,dictionary,167.056,167.476
37,wasn't.,167.556,168.177
38,All,169.777,169.977
38,the,169.997,170.077
38,words,170.137,170.498
38,in,170.598,170.678
38,the,170.698,170.758
38,book,170.798,170.998
38,they,171.059,171.199
38,came,171.239,171.419
38,in,171.479,171.539
38,were,171.599,171.739
38,gone.,171.759,171.98
39,Over,173.201,173.341
39,the,173.381,173.441
39,next,173.501,173.662
39,"month,",173.742,173.942
39,they,174.202,174.302
39,also,174.363,174.623
39,took,174.703,174.863
39,my,174.963,175.083
39,"radio,",175.163,175.644
39,a,175.664,175.684
39,can,176.025,176.225
39,of,176.265,176.305
39,shaving,176.385,176.705
39,"foam,",176.805,177.106
39,a,177.126,177.146
39,pad,177.747,177.987
39,of,178.007,178.047
39,"notepaper,",178.127,178.708
39,and,179.228,179.288
39,a,179.328,179.349
39,box,179.409,179.609
39,of,179.669,179.709
39,pencils.,179.749,180.21
40,And,181.371,181.451
40,my,181.471,181.571
40,yogurt.,181.611,184.094
41,And,184.114,184.274
41,I,184.294,184.315
41,"discovered,",184.475,184.975
41,during,185.015,185.456
41,a,185.496,185.536
41,power,185.596,185.856
41,"cut,",185.916,186.918
41,my,186.938,187.058
41,candles.,187.118,187.598
42,Now,189.821,189.941
42,I'm,190.001,190.121
42,thinking,190.182,190.462
42,of,190.502,190.562
42,a,190.622,190.642
42,boy,190.682,190.902
42,with,190.942,191.043
42,new,191.083,191.283
42,tennis,191.343,191.683
42,shoes,191.723,192.024
42,who,192.164,192.264
42,believes,192.324,192.625
42,he,192.665,192.725
42,can,192.765,192.885
42,run,192.945,193.105
42,forever.,193.225,193.606
43,"No,",194.387,194.567
43,that's,194.607,194.787
43,not,194.847,194.967
43,giving,195.007,195.228
43,it,195.288,195.348
43,to,195.368,195.488
43,me.,195.548,195.648
44,A,196.569,196.609
44,dry,196.649,196.89
44,town,196.93,197.17
44,in,197.21,197.25
44,which,197.29,197.41
44,it,197.47,197.51
44,rained,197.57,197.831
44,forever.,197.911,198.872
45,A,199.055,199.175
45,road,199.215,199.456
45,through,199.516,199.696
45,the,199.736,199.797
45,desert,199.837,200.217
45,on,200.338,200.398
45,which,200.418,200.578
45,good,200.638,200.819
45,people,200.859,201.139
45,see,201.199,201.32
45,a,201.36,201.38
45,mirage.,201.42,201.941
46,A,202.823,202.863
46,dinosaur,202.903,203.404
46,that,203.424,203.524
46,is,203.564,203.624
46,a,203.664,203.684
46,movie,203.725,204.025
46,producer.,204.065,204.546
47,The,205.288,205.368
47,mirage,205.408,205.869
47,was,205.929,206.049
47,the,206.089,206.19
47,pleasure,206.37,206.671
47,dome,206.691,206.891
47,of,206.931,206.971
47,Kublai,207.051,207.412
47,Khan.,207.452,207.833
48,No.,208.995,211.059
49,Sometimes.,211.08,212.322
50,When,212.42,212.56
50,the,212.6,212.66
50,words,212.701,212.941
50,go,213.021,213.161
50,"away,",213.242,213.462
50,I,214.324,214.364
50,can,214.424,214.544
50,find,214.604,214.805
50,them,214.825,214.945
50,by,215.005,215.085
50,creeping,215.185,215.486
50,up,215.566,215.626
50,on,215.706,215.746
50,them,215.786,215.907
50,from,215.967,216.067
50,another,216.127,216.348
50,direction.,216.388,216.849
51,Say,217.329,217.47
51,I,217.51,217.55
51,go,217.63,217.77
51,and,217.83,217.891
51,look,217.951,218.151
51,for,218.251,218.351
51,a,218.392,218.432
51,"word,",218.492,218.852
51,I'm,219.133,219.273
51,discussing,219.534,219.975
51,the,220.035,220.095
51,inhabitants,220.155,220.636
51,of,220.676,220.716
51,the,220.756,220.816
51,planet,220.856,221.117
51,"Mars,",221.157,221.578
51,"say,",221.778,222.019
51,and,222.399,222.479
51,I,222.519,222.54
51,realize,222.62,222.94
51,that,222.98,223.081
51,the,223.101,223.181
51,word,223.241,223.461
51,for,223.481,223.582
51,them,223.622,223.722
51,has,223.782,223.902
51,gone.,223.942,224.163
52,I,224.824,224.864
52,might,224.904,225.064
52,also,225.125,225.345
52,realize,225.385,225.826
52,that,225.866,226.167
52,the,226.187,226.267
52,missing,226.327,226.587
52,word,226.647,226.848
52,occurs,226.908,227.269
52,in,227.309,227.83
52,a,227.87,227.91
52,sentence,227.97,228.391
52,or,228.471,228.551
52,a,228.591,228.631
52,title.,228.691,229.072
53,The,229.814,230.054
53,Chronicles.,231.757,232.639
54,My,233.615,233.855
54,"favorite,",233.935,234.336
54,if,235.438,235.518
54,that,235.598,235.758
54,does,235.798,235.958
54,not,235.999,236.099
54,give,236.139,236.259
54,it,236.299,236.339
54,to,236.359,236.399
54,"me,",236.479,236.539
54,I,236.619,236.72
54,circle,237.0,237.521
54,the,237.601,237.701
54,"idea,",237.821,238.182
54,little,238.242,238.482
54,green,239.083,239.364
54,"men,",239.424,239.704
54,I,239.724,239.744
54,"think,",240.085,240.345
54,or,240.385,240.425
54,"tall,",240.706,241.006
54,"dark-skinned,",241.126,241.987
54,"gentle,",242.148,242.548
54,dark,242.989,243.289
54,they,243.37,243.51
54,were,243.55,243.77
54,and,243.85,243.93
54,"golden-eyed,",243.99,244.651
54,and,244.812,244.912
54,suddenly,245.092,245.493
54,the,245.533,245.633
54,word,245.693,245.953
54,Martians,246.574,247.095
54,is,247.916,247.996
54,waiting,248.057,248.337
54,for,248.397,248.537
54,"me,",248.577,248.697
54,like,249.198,249.318
54,a,249.358,249.399
54,friend,249.479,249.739
54,or,249.819,249.879
54,a,249.919,249.959
54,lover,250.019,250.28
54,at,250.54,250.6
54,the,250.64,250.721
54,end,250.761,250.861
54,of,250.901,250.941
54,a,251.001,251.021
54,long,251.061,251.261
54,day.,251.301,251.742
55,I,253.274,253.434
55,left,253.494,253.675
55,that,253.715,253.835
55,house,253.895,254.115
55,when,254.175,254.296
55,my,254.336,254.436
55,radio,254.476,254.816
55,went.,254.877,255.117
56,It,255.858,255.898
56,was,255.938,256.038
56,too,256.099,256.239
56,"wearing,",256.279,256.619
56,the,257.02,257.12
56,slow,257.22,257.501
56,disappearance,257.581,258.142
56,of,258.182,258.242
56,the,258.282,258.342
56,things,258.422,258.743
56,I,259.204,259.244
56,had,259.284,259.364
56,thought,259.444,259.664
56,so,259.744,259.885
56,safely,260.005,260.426
56,"mine,",260.506,260.826
56,item,260.866,261.327
56,by,261.387,261.507
56,"item,",261.688,261.988
56,thing,262.609,262.809
56,by,262.849,262.97
56,"thing,",263.05,263.29
56,object,264.051,264.352
56,by,264.392,264.492
56,"object,",264.612,265.013
56,word,266.135,266.395
56,by,266.515,266.615
56,word.,266.696,266.996
57,When,269.5,269.6
57,I,269.64,269.66
57,was,269.72,269.841
57,"12,",269.861,270.361
57,I,271.624,271.664
57,was,271.704,271.784
57,told,271.864,272.044
57,a,272.104,272.124
57,story,272.164,272.525
57,by,273.106,273.206
57,an,273.246,273.286
57,old,273.346,273.466
57,man,273.547,273.787
57,that,273.827,274.708
57,I've,274.729,274.869
57,never,274.929,275.109
57,forgotten.,275.169,275.67
58,A,277.591,277.831
58,poor,277.851,278.152
58,man,278.232,278.472
58,found,278.512,278.873
58,himself,278.913,279.293
58,in,279.633,279.674
58,a,279.714,279.754
58,forest,279.834,280.294
58,as,280.735,280.795
58,night,280.895,281.115
58,"fell,",281.195,281.396
58,and,282.177,282.257
58,he,282.297,282.377
58,had,282.437,282.557
58,no,282.657,282.797
58,prayer,282.938,283.198
58,book,283.218,283.438
58,to,283.558,283.658
58,say,283.718,283.879
58,his,283.959,284.059
58,evening,284.159,284.419
58,prayers.,284.499,284.84
59,So,285.781,285.901
59,he,285.961,286.041
59,"said,",286.121,286.362
59,"God,",287.423,287.703
59,who,288.244,288.344
59,knows,288.384,288.584
59,all,288.604,288.785
59,"things,",288.865,289.145
59,I,290.467,290.527
59,have,290.567,290.687
59,no,290.747,290.847
59,prayer,290.907,291.127
59,"book,",291.148,291.348
59,and,291.768,291.868
59,I,291.908,291.989
59,do,292.049,292.149
59,not,292.189,292.289
59,know,292.329,292.429
59,any,292.489,292.589
59,prayers,292.669,292.95
59,by,293.03,293.15
59,"heart,",293.23,293.53
59,but,294.131,294.231
59,you,294.371,294.512
59,know,294.572,294.732
59,all,294.772,295.092
59,the,295.132,295.212
59,prayers.,295.273,295.733
60,You,297.115,297.215
60,are,297.275,297.335
60,God.,297.375,297.675
61,So,299.297,299.418
61,this,299.498,299.638
61,is,299.698,299.758
61,what,299.798,299.918
61,I'm,299.958,300.078
61,going,300.118,300.299
61,to,300.359,300.419
61,do.,300.479,300.659
62,I'm,301.72,301.861
62,going,301.901,302.021
62,to,302.041,302.081
62,say,302.141,302.261
62,the,302.321,302.381
62,"alphabet,",302.481,302.962
62,and,303.683,303.763
62,I,303.783,303.803
62,will,303.843,303.943
62,let,303.983,304.083
62,you,304.123,304.284
62,put,304.364,304.504
62,the,304.544,304.604
62,words,304.664,304.904
62,together.,304.964,305.505
63,There,309.063,309.263
63,are,309.303,309.383
63,things,309.423,309.664
63,missing,309.744,310.044
63,from,310.104,310.245
63,my,310.285,310.405
63,mind,310.465,310.705
63,and,310.765,310.845
63,it,310.885,310.946
63,scares,311.006,311.366
63,me.,311.426,311.546
64,Icarus.,312.808,313.269
65,It's,313.93,314.05
65,not,314.07,314.19
65,as,314.23,314.27
65,if,314.33,314.39
65,I've,314.45,314.551
65,forgotten,314.591,314.971
65,all,315.051,315.171
65,names.,315.231,315.492
66,I,315.572,315.612
66,remember,315.672,315.952
66,Icarus.,316.073,316.513
67,He,316.613,316.734
67,flew,316.774,316.954
67,too,317.034,317.194
67,close,317.234,317.475
67,to,317.515,317.595
67,the,317.615,317.715
67,sun.,317.775,318.015
68,In,318.436,318.496
68,the,318.536,318.596
68,"stories,",318.656,319.017
68,"though,",319.057,319.217
68,it's,319.237,319.357
68,worth,319.397,319.678
68,it.,319.758,319.858
69,Always,320.058,320.338
69,worth,320.379,320.599
69,it,320.659,320.699
69,to,320.739,320.819
69,have,320.879,320.979
69,"tried,",321.019,321.36
69,even,321.44,321.58
69,if,321.64,321.7
69,you,321.72,321.841
69,"fail,",321.921,322.221
69,even,322.241,322.381
69,if,322.441,322.481
69,you,322.521,322.622
69,fall,322.702,322.922
69,like,322.962,323.082
69,a,323.142,323.162
69,meteor,323.222,323.663
69,forever.,323.723,324.064
70,Better,324.404,324.644
70,to,324.684,324.765
70,have,324.805,324.905
70,flamed,324.985,325.345
70,in,325.385,325.445
70,the,325.486,325.546
70,"darkness,",325.606,326.086
70,to,326.126,326.207
70,have,326.247,326.347
70,inspired,326.367,326.887
70,others,326.948,327.168
70,to,327.208,327.308
70,have,327.368,327.468
70,lived,327.588,327.889
70,than,327.909,328.069
70,to,328.089,328.169
70,have,328.189,328.309
70,sat,328.369,328.57
70,in,328.63,328.69
70,the,328.71,328.79
70,darkness,328.85,329.331
70,cursing,329.691,330.052
70,the,330.112,330.172
70,people,330.232,330.492
70,who,330.532,330.633
70,borrowed,330.693,331.053
70,but,331.133,331.253
70,did,331.374,331.514
70,not,331.554,331.694
70,return,331.794,332.195
70,your,332.235,332.435
70,candle.,332.535,332.936
71,I,336.881,336.941
71,have,337.001,337.162
71,lost,337.242,337.502
71,"people,",337.602,337.903
71,though.,337.943,338.243
72,It's,339.455,339.675
72,strange,339.695,340.076
72,when,340.116,340.216
72,it,340.256,340.296
72,happens.,340.356,341.457
73,I,341.477,341.517
73,don't,341.557,341.717
73,actually,341.797,342.158
73,lose,342.178,342.778
73,"them,",342.879,343.079
73,not,343.78,343.92
73,in,343.96,344.02
73,the,344.04,344.1
73,way,344.14,344.22
73,one,344.32,344.4
73,loses,344.44,344.761
73,one's,344.801,345.041
73,"parents,",345.121,345.621
73,either,346.763,346.923
73,as,346.963,347.163
73,a,347.223,347.243
73,small,347.323,347.584
73,child,347.704,348.144
73,when,348.244,348.344
73,you,348.384,348.504
73,think,348.845,349.025
73,you're,349.045,349.225
73,holding,349.265,349.486
73,your,349.526,349.646
73,mother's,349.686,349.946
73,hand,349.986,350.166
73,in,350.226,350.266
73,a,350.306,350.346
73,crowd,350.406,350.767
73,and,350.807,350.887
73,then,350.907,350.987
73,you,351.027,351.127
73,look,351.167,351.327
73,up,351.408,351.468
73,and,351.528,351.608
73,it's,351.628,351.748
73,not,351.808,351.908
73,your,351.948,352.068
73,"mother,",352.128,352.369
73,or,353.37,353.43
73,later,353.47,353.79
73,when,354.471,354.571
73,you,354.611,354.691
73,have,354.711,354.811
73,to,354.851,354.911
73,find,354.971,355.192
73,the,355.232,355.312
73,words,355.372,355.672
73,to,355.692,355.832
73,describe,355.872,356.293
73,them,356.333,356.433
73,at,356.473,356.513
73,a,356.553,356.593
73,funeral,356.653,356.993
73,service,357.053,357.374
73,or,357.434,357.494
73,a,357.554,357.574
73,memorial,357.614,358.055
73,or,358.415,358.475
73,when,358.495,358.595
73,you're,358.635,358.795
73,scattering,358.855,359.336
73,ashes,359.456,359.756
73,on,359.796,360.037
73,a,360.077,360.117
73,garden,360.177,360.497
73,of,360.517,360.557
73,flowers,360.637,361.018
73,or,361.058,361.698
73,into,361.738,361.899
73,the,361.939,361.999
73,sea.,362.079,362.299
74,I,364.121,364.161
74,sometimes,364.221,364.621
74,imagine,364.681,365.042
74,I,365.082,365.562
74,would,365.582,365.703
74,like,365.743,365.863
74,my,365.923,366.003
74,ashes,366.163,366.403
74,to,366.443,366.563
74,be,366.603,366.684
74,scattered,366.744,367.204
74,in,368.065,368.125
74,a,368.185,368.205
74,library.,368.285,369.006
75,But,370.842,370.962
75,then,371.002,371.122
75,the,371.142,371.222
75,librarians,371.262,371.823
75,would,371.863,371.983
75,just,372.003,372.123
75,have,372.143,372.243
75,to,372.283,372.323
75,come,372.423,372.584
75,in,372.624,372.664
75,early,372.744,372.924
75,the,372.964,373.024
75,next,373.064,373.204
75,morning,373.264,373.484
75,to,373.504,373.565
75,sweep,373.625,373.825
75,them,373.865,373.985
75,up,374.045,374.125
75,again,374.185,374.385
75,before,374.465,374.686
75,the,374.706,374.786
75,people,374.846,375.146
75,got,375.186,375.346
75,there.,375.406,375.646
76,I,377.428,377.468
76,would,377.508,377.628
76,like,377.668,377.788
76,my,377.829,377.929
76,ashes,378.049,378.309
76,scattered,378.409,378.829
76,in,378.869,379.63
76,a,379.69,379.71
76,library,379.79,380.271
76,or,380.291,380.511
76,possibly,380.571,380.911
76,a,380.971,380.991
76,fun,381.052,381.292
76,"fair,",381.372,381.632
76,a,382.193,382.253
76,1930s,382.273,383.113
76,fun,383.153,383.494
76,fair,383.534,383.694
76,where,383.734,383.834
76,you,383.874,383.974
76,ride,384.034,384.254
76,the,384.295,384.395
76,"black,",384.435,384.735
76,the,386.437,386.517
76,"black,",386.557,386.857
76,"the,",388.398,388.558
76,I've,389.66,389.82
76,lost,389.84,390.02
76,the,390.04,390.12
76,"word,",390.16,390.36
76,"carousel,",391.261,391.781
76,roller,392.622,392.862
76,"coaster,",392.883,393.263
76,the,393.803,393.883
76,thing,393.923,394.044
76,you,394.104,394.404
76,ride,394.484,394.844
76,and,394.864,395.125
76,you,395.365,395.465
76,become,395.505,395.765
76,young,395.825,395.985
76,"again,",396.045,396.226
76,the,396.266,396.346
76,Ferris,396.406,396.746
76,"wheel,",396.786,397.006
76,yes.,397.066,397.727
77,There,398.264,398.444
77,is,398.484,398.544
77,another,398.584,398.805
77,carnival,398.845,399.205
77,that,399.225,399.325
77,comes,399.385,399.545
77,to,399.586,399.686
77,town,399.726,399.926
77,as,399.986,400.046
77,"well,",400.086,400.266
77,bringing,400.326,400.627
77,evil.,400.827,401.067
78,By,401.628,401.768
78,the,401.828,401.908
78,pricking,402.028,402.349
78,of,402.409,402.449
78,my,402.569,402.729
78,"thumbs,",402.849,403.41
78,Shakespeare.,405.452,405.953
79,I,407.335,407.395
79,remember,407.455,407.755
79,"Shakespeare,",407.815,408.296
79,and,408.556,408.636
79,I,408.676,408.696
79,remember,408.756,409.017
79,his,409.057,409.177
79,"name,",409.257,409.557
79,and,409.597,410.098
79,who,410.158,410.278
79,he,410.318,410.398
79,"was,",410.458,410.699
79,and,410.739,411.379
79,what,411.419,411.54
79,he,411.6,411.68
79,wrote.,411.74,412.0
80,He's,413.262,413.422
80,safe,413.462,413.702
80,for,414.263,414.383
80,now.,414.403,414.563
81,Perhaps,415.744,416.045
81,there,416.085,416.205
81,are,416.245,416.305
81,people,416.345,416.706
81,who,416.746,416.846
81,forget,416.886,417.146
81,Shakespeare.,417.186,417.967
82,They,418.668,418.828
82,would,418.868,419.008
82,have,419.048,419.148
82,to,419.168,419.229
82,talk,419.289,419.449
82,about,419.509,419.689
82,the,420.029,420.13
82,man,420.19,420.51
82,who,420.65,420.79
82,wrote,420.83,421.131
82,To,421.171,421.952
82,Be,422.012,422.132
82,or,422.212,422.292
82,Not,422.312,422.472
82,To,422.512,422.612
82,Be.,422.653,423.073
83,"No,",424.1,424.32
83,not,424.34,424.461
83,the,424.481,424.581
83,film,424.621,424.881
83,starring,424.941,425.442
83,Jack,425.562,425.783
83,"Benny,",425.823,426.103
83,whose,426.203,426.404
83,real,426.964,427.165
83,name,427.225,427.385
83,was,427.425,427.525
83,Benjamin,427.585,427.966
83,"Kubelski,",428.026,428.587
83,who,429.228,429.328
83,was,429.388,429.488
83,raised,429.568,429.849
83,in,429.909,429.949
83,"Waukegan,",429.989,430.49
83,"Illinois,",430.65,431.071
83,an,431.351,431.391
83,hour,431.431,431.612
83,or,431.672,431.732
83,so,431.792,431.952
83,outside,431.972,432.874
83,Chicago.,432.914,433.374
84,"Waukegan,",434.296,434.817
84,Illinois,434.837,435.217
84,was,435.277,435.377
84,later,435.458,435.758
84,immortalized,435.838,436.499
84,as,436.559,436.619
84,"Greentown,",436.699,437.32
84,"Illinois,",437.441,437.801
84,in,437.901,437.961
84,a,438.021,438.042
84,series,438.162,438.542
84,of,438.582,438.622
84,stories,438.803,439.183
84,and,439.223,439.303
84,books,439.344,439.544
84,by,439.624,439.764
84,an,439.864,439.924
