phrase,word,start,end
15,"say,",85.82,85.92
16,Dean,85.92,86.12
16,"McGowan,",86.12,86.6
16,would,86.64,86.76
16,you,86.76,86.86
16,care,86.86,87.04
16,to,87.04,87.16
16,comment,87.16,87.42
16,on,87.42,87.7
16,this,87.7,87.84
16,latest,87.84,88.1
16,attack?,88.1,88.4
17,And,91.72,91.86
17,the,91.86,91.98
17,dean,91.98,92.16
17,"says,",92.16,92.32
17,yes.,92.44,92.64
18,I,93.46,93.58
18,would,93.58,93.7
18,care,93.7,93.84
18,to,93.84,94.02
18,comment.,94.02,94.28
19,Fuck,95.16,95.46
19,you.,95.46,95.92
20,So,97.85,98.27
20,I,98.27,98.39
20,race,98.39,98.65
20,back,98.65,98.83
20,to,98.83,98.97
20,the,98.97,99.09
20,newsroom,99.09,99.49
20,with,99.49,99.63
20,my,99.63,99.79
20,"scoop,",99.79,99.98
21,and,99.98,100.87
21,I,100.87,100.99
21,find,100.99,101.59
21,the,101.59,101.77
21,"editor,",101.77,102.05
21,Jim,102.19,102.67
21,"Dwyer,",102.67,103.03
22,who's,103.11,103.25
22,a,103.25,103.33
22,"senior,",103.33,103.71
22,and,103.83,104.47
22,he,104.47,104.65
22,will,104.65,104.83
22,go,104.83,104.97
22,on,104.97,105.15
22,to,105.15,105.31
22,win,105.31,105.41
22,a,105.41,105.49
22,Pulitzer,105.49,105.71
22,Prize.,105.71,106.03
22,That,106.17,106.33
22,is,106.33,106.47
22,true.,106.47,106.75
22,And,106.83,108.11
22,he's,108.11,108.33
22,a,108.33,108.37
22,big,108.37,108.49
23,guy.,108.49,108.97
23,I,109.07,109.27
23,pitch,109.27,109.43
23,him,109.43,109.57
23,my,109.57,109.71
23,story.,109.71,110.01
23,I,110.09,110.19
23,tell,110.19,110.31
23,him,110.31,110.47
23,what,110.47,110.55
23,I've,110.55,110.77
23,seen.,110.77,111.05
23,And,111.15,111.85
23,he,111.85,112.05
23,"says,",112.05,112.29
23,Dean,112.41,113.43
23,"McGowan,",113.43,113.95
23,that,114.09,115.12
24,guy's,115.12,115.41
24,a,115.41,115.47
24,dick.,115.47,115.77
24,Write,115.89,116.19
24,it,116.19,116.31
24,up.,116.31,116.55
24,So,117.58,118.1
24,I'm,118.1,118.3
24,banging,118.3,118.54
24,out,118.54,118.68
24,my,118.68,118.8
24,"story,",118.8,119.08
24,and,119.16,119.28
24,I,119.28,119.34
24,know,119.34,119.54
24,it's,119.54,119.76
24,good.,119.76,119.98
24,And,120.08,120.54
24,then,120.54,120.65
25,I,120.65,120.8
25,start,120.8,121.12
25,to,121.12,121.4
25,make,121.4,121.66
25,it,121.66,121.9
25,better,121.9,123.04
25,by,123.04,123.76
25,adding,126.16,126.42
25,an,126.42,126.58
25,element,126.58,126.9
25,of,126.9,127.46
25,embellishment.,127.46,127.96
25,Reporters,128.75,129.65
25,call,129.65,130.01
25,this,130.01,130.41
25,making,130.41,131.57
26,shit,131.69,131.87
26,up.,131.87,132.25
26,And,132.33,132.95
26,they,135.51,135.67
26,recommend,135.67,136.07
26,against,136.07,136.95
26,crossing,136.95,137.55
26,that,137.55,137.81
26,line.,137.81,138.11
26,But,138.27,138.8
26,I,140.05,140.21
26,had,140.21,140.41
26,just,140.41,140.57
26,seen,140.57,140.89
26,the,140.89,141.45
26,line,141.45,141.83
26,crossed,141.83,142.35
27,between,142.43,142.83
27,a,142.83,143.15
27,high-powered,143.15,143.57
27,dean,143.57,143.91
27,and,143.91,144.57
27,a,144.57,144.75
27,salt,144.75,144.91
27,with,144.91,145.07
27,a,145.07,145.15
27,pastry.,145.15,145.41
27,And,145.67,146.26
27,I,146.83,146.95
27,kind,146.95,147.17
27,of,147.17,147.29
27,liked,147.29,147.45
27,it.,147.45,147.71
27,So,147.79,148.79
27,the,148.79,148.93
27,first,148.93,149.07
28,thing,149.07,149.29
28,I,149.29,149.39
28,did,149.39,149.63
28,was,149.63,150.37
28,I,150.37,150.51
28,gave,150.51,150.67
28,the,150.67,150.81
28,figure,150.81,151.07
28,a,151.07,151.27
28,name.,151.27,151.47
28,I,151.65,152.17
28,called,152.17,152.33
28,him,152.33,152.47
28,Pie,152.47,152.65
28,"Man,",152.65,152.95
28,capital,153.05,153.31
28,"P,",153.31,153.51
28,capital,153.73,154.17
28,M.,154.17,154.53
29,And,155.25,155.51
29,I,155.51,155.67
29,described,155.67,155.95
29,him,155.95,156.21
29,as,156.21,156.29
29,a,156.29,156.39
29,cape-wearing,156.39,157.05
29,masked,157.05,157.45
29,Avenger.,157.45,158.23
29,Though,158.33,158.93
29,in,159.93,160.03
29,"fact,",160.03,160.23
29,he'd,160.25,160.43
29,been,160.43,160.55
29,capeless.,160.55,160.93
30,And,161.09,161.89
30,I,161.89,162.13
30,said,162.13,162.31
30,that,162.31,162.41
30,as,162.41,162.49
30,he,162.49,162.61
30,fled,162.61,162.85
30,the,162.85,162.99
30,"scene,",162.99,163.29
30,he,163.41,164.01
30,clicked,164.01,164.33
30,his,164.33,164.61
30,heels,164.61,164.97
30,in,164.97,165.19
30,rakish,165.19,165.59
30,glee.,165.59,165.87
31,And,169.01,169.17
31,I,169.17,169.29
31,gave,169.29,169.49
31,him,169.49,169.61
31,a,169.61,169.73
31,catchphrase,169.73,170.43
31,in,170.43,171.67
31,Latin.,171.67,172.03
32,I,175.47,175.73
32,said,175.73,175.87
32,that,175.87,175.99
32,he,175.99,176.11
32,cried,176.11,176.35
32,"out,",176.35,176.67
33,Ego,177.19,177.43
33,sum,177.43,177.95
33,non,177.95,178.63
33,an,178.63,179.35
33,"bestia,",179.35,180.15
34,which,181.69,181.83
34,means,181.83,182.07
34,I,182.07,182.31
34,am,182.31,183.07
34,not,183.07,183.41
34,an,183.41,183.83
34,"animal,",183.83,184.31
35,which,185.97,186.25
35,makes,186.25,186.57
35,no,186.57,187.07
35,sense.,187.07,187.61
36,I,189.68,189.86
36,needed,189.86,190.14
36,something.,190.14,190.56
37,I'm,191.38,191.66
37,Catholic.,191.66,192.08
37,Latin,192.16,192.46
37,just,192.46,192.68
37,comes,192.68,192.98
37,to,192.98,193.1
37,me.,193.1,193.3
38,So,195.18,195.48
38,I,195.48,195.6
38,finished,195.6,195.82
38,my,195.82,196.0
38,"story,",196.0,196.26
38,and,196.38,196.62
38,I,196.62,196.72
38,hand,196.72,196.88
38,it,196.88,196.94
38,to,196.94,197.1
38,"Dwyer,",197.1,197.42
39,and,197.48,197.7
39,he,197.7,197.88
39,reads,197.88,198.06
39,it,198.06,198.2
39,and,198.2,198.26
39,he,198.26,198.36
39,"says,",198.36,198.56
40,Pie,199.38,199.58
40,Man?,199.58,199.84
40,I,199.98,201.08
40,love,201.08,201.36
40,it.,201.36,201.52
40,Page,201.56,201.9
40,one.,201.9,202.2
41,And,204.49,204.59
41,that's,204.59,205.15
41,how,205.15,205.51
41,the,205.51,205.63
41,first,205.63,205.93
41,line,205.93,206.33
41,got,206.33,206.93
41,crossed.,206.93,207.35
42,A,209.41,209.55
42,few,209.55,209.67
42,days,209.67,209.83
42,"later,",209.83,210.07
42,I,210.11,210.23
42,get,210.23,210.31
42,a,210.31,210.41
42,letter.,210.41,210.63
43,It,211.97,212.09
43,"says,",212.09,212.27
43,Dear,212.31,212.53
43,"Jim,",212.53,212.85
43,good,212.93,213.55
43,"story,",213.55,213.93
43,nice,214.03,214.43
43,details.,214.43,215.03
44,If,216.25,216.37
44,you,216.37,216.47
44,want,216.47,216.63
44,to,216.63,216.77
44,see,216.77,216.99
44,me,216.99,217.19
44,again,217.19,217.59
44,in,217.59,218.03
44,"action,",218.03,218.47
45,be,219.25,219.61
45,on,219.61,219.77
45,the,219.77,219.85
45,steps,219.85,220.13
45,of,220.13,220.29
45,Duane,220.29,220.61
45,Library,220.61,220.95
45,Tuesday,220.95,221.57
45,at,221.57,222.01
45,3,222.01,222.27
45,o'clock.,222.27,222.71
46,"Signed,",223.82,224.76
46,Pie,224.76,225.46
46,Man.,225.46,225.8
47,So,225.98,226.51
47,I,229.18,229.32
47,was,229.32,229.54
47,there,229.54,229.86
47,with,229.86,230.46
47,a,230.46,231.1
47,photographer,231.1,231.62
47,from,231.62,231.88
47,the,231.88,231.96
47,RAM.,231.96,232.22
48,And,232.94,233.24
48,sure,233.24,233.42
48,"enough,",233.42,233.7
48,out,233.82,234.28
48,comes,234.28,234.6
48,Sheila,234.6,235.02
48,"Beal,",235.02,235.46
48,student,235.56,236.18
48,body,236.18,236.46
48,president.,236.46,236.86
49,And,238.1,238.22
49,now,238.22,238.32
49,Sheila,238.32,238.54
49,was,238.54,238.72
49,different,238.72,239.06
49,from,239.06,239.34
49,me,239.34,239.64
49,and,239.64,240.4
49,all,240.4,240.64
49,the,240.64,240.82
49,other,240.82,241.02
49,Fordham,241.02,241.42
49,students,241.42,241.68
49,who,241.68,241.88
49,wore,241.88,242.08
49,flannel,242.08,242.46
49,shirts,242.46,242.78
49,and,242.78,242.94
49,worked,242.94,243.18
49,part-time,243.18,243.66
49,jobs.,243.66,243.88
50,Sheila,244.9,245.22
50,was,245.22,245.66
50,well-bred.,245.66,246.76
51,Sheila,247.34,247.68
51,had,247.68,248.06
51,school,248.06,248.74
51,spirit.,248.74,249.4
52,Sheila,251.68,251.98
52,was,251.98,252.14
52,the,252.14,252.26
52,kind,252.26,252.44
52,of,252.44,252.54
52,student,252.54,252.8
52,that,252.8,252.98
52,Dean,252.98,253.1
52,McGowan,253.1,253.5
52,wanted,253.5,253.78
52,more,253.78,254.06
52,of.,254.06,254.36
53,Although,255.37,256.05
53,rumor,256.05,256.37
53,had,256.37,256.67
53,it,256.67,256.97
53,that,256.97,257.13
53,he,257.13,257.29
53,got,257.29,257.47
53,plenty,257.47,257.75
53,of,257.75,257.91
53,her,257.91,258.17
53,in,258.17,258.45
53,his,258.45,258.63
53,"office,",258.63,258.95
53,on,259.17,259.47
53,his,259.47,259.67
53,desk.,259.67,259.95
54,But,261.93,262.33
54,that's,262.33,262.49
54,just,262.49,262.63
54,a,262.63,262.75
54,rumor.,262.75,262.95
54,Please,263.01,263.19
54,do,263.19,263.33
54,not,263.33,263.59
54,spread,263.59,263.81
54,it,263.81,264.01
54,outside,264.01,264.33
54,this,264.33,264.55
54,room.,264.55,264.87
55,I,265.89,266.11
55,myself,266.11,266.39
55,would,266.39,266.69
55,never,266.69,266.97
55,say,266.97,267.17
55,that.,267.17,267.39
56,But,268.39,268.59
56,the,268.59,268.69
56,fact,268.69,268.93
56,"was,",268.93,269.23
56,Sheila,269.29,269.87
56,had,269.87,270.03
56,collaborated,270.03,270.47
56,with,270.47,270.85
56,the,270.85,270.97
56,dean,270.97,271.27
56,to,271.27,271.83
56,ban,271.83,272.23
56,outdoor,272.23,272.75
56,drinking,272.75,273.35
56,on,273.35,273.67
56,campus.,273.67,274.04
57,The,274.04,274.79
57,infamous,274.79,275.19
57,no,275.19,275.49
57,more,275.49,275.83
57,beer,275.83,276.27
57,at,276.27,276.51
57,barbecues,276.51,277.01
57,rule.,277.01,277.23
57,That's,277.31,277.65
57,"right,",277.65,277.79
57,boo,277.83,278.05
57,that,278.05,278.19
57,rule.,278.19,278.51
58,Sheila,281.37,281.61
58,thought,281.61,281.79
58,drinking,281.79,282.11
58,in,282.11,282.25
58,public,282.25,282.63
58,was,282.63,283.23
58,in,283.23,283.39
58,poor,283.39,283.73
58,taste.,283.73,284.09
59,I,286.24,286.44
59,think,286.44,286.66
59,you,286.66,286.76
59,know,286.76,287.1
59,what,287.1,287.48
59,happened,287.48,287.8
59,next.,287.8,288.18
60,Pieman,289.81,290.54
60,emerged,290.54,290.98
60,from,290.98,292.06
60,behind,292.06,292.32
60,the,292.32,292.52
60,late,292.52,292.74
60,night,292.74,293.02
60,library,293.02,293.4
60,drop,293.4,293.74
60,"box,",293.74,294.16
60,made,294.32,294.84
60,his,294.84,295.0
60,"delivery,",295.0,295.46
60,and,295.6,295.98
60,fled,295.98,296.2
60,"away,",296.2,296.5
61,"crying,",297.81,298.17
61,ego,298.25,298.61
61,sum,298.61,299.23
61,non,299.23,299.79
61,albistia.,299.79,300.99
62,Or,303.63,303.71
62,at,303.71,304.03
62,least,304.03,304.51
62,that's,304.51,304.75
62,what,304.75,304.87
62,it,304.87,304.95
62,said,304.95,305.15
62,in,305.15,305.31
62,my,305.31,305.45
62,story,305.45,305.75
62,in,305.75,305.89
62,the,305.89,306.01
62,newspaper,306.01,306.25
62,the,306.25,306.53
62,next,306.53,306.69
62,"day,",306.69,306.97
63,which,308.22,308.38
63,ran,308.38,308.62
63,with,308.62,308.86
63,a,308.86,308.96
63,photo,308.96,309.36
63,of,309.36,309.92
63,him,309.92,310.28
63,leaving,310.28,311.22
63,the,311.22,311.42
63,"scene,",311.42,311.76
63,cape,311.88,312.22
63,flowing,312.22,312.64
63,behind,312.64,312.94
63,"him,",312.94,313.42
63,doing,313.52,313.96
63,this.,313.96,314.28
64,And,317.36,317.48
64,that's,317.48,318.0
64,what,318.0,318.36
64,made,318.36,318.58
64,him,318.58,318.8
64,a,318.8,318.92
64,sensation,318.92,319.42
64,on,319.42,319.98
64,campus.,319.98,320.38
65,People,320.78,321.18
65,started,321.18,321.48
65,dressing,321.48,321.86
65,like,321.86,322.2
65,him,322.2,322.48
65,and,322.48,322.64
65,quoting,322.64,323.2
65,him,323.2,323.7
65,in,323.7,323.82
65,class.,323.82,324.12
66,The,324.86,325.0
66,Ram,325.0,325.24
66,ran,325.24,325.46
66,five,325.46,325.66
66,major,325.66,326.14
66,stories,326.14,326.5
66,about,326.5,326.76
66,pie,326.76,326.94
66,"man,",326.94,327.18
66,all,327.3,327.66
66,of,327.66,327.78
66,them,327.78,328.0
66,by,328.0,328.14
66,me.,328.14,328.34
67,And,329.9,329.98
67,towards,329.98,330.14
67,the,330.14,330.24
67,end,330.24,330.38
67,of,330.38,330.44
67,this,330.44,330.62
67,"run,",330.62,330.82
67,I,330.86,331.0
67,was,331.0,331.08
67,out,331.08,331.2
67,at,331.2,331.3
67,a,331.3,331.4
67,bar,331.4,331.58
67,one,331.58,331.76
67,"night,",331.76,332.0
68,and,332.0,332.28
68,I,332.28,332.38
68,"saw,",332.38,332.64
68,I,332.72,333.6
68,came,333.6,333.94
68,"in,",333.94,334.1
68,I,334.16,334.26
68,saw,334.26,334.36
68,in,334.36,334.44
68,the,334.44,334.54
68,corner,334.54,334.92
68,Angela,334.92,336.72
68,from,336.72,337.16
68,my,337.16,337.34
68,Brit,337.34,337.56
68,Lit,337.56,337.72
68,"class,",337.72,338.08
69,drinking,338.7,338.92
69,with,338.92,339.08
69,some,339.08,339.28
69,friends.,339.28,339.56
70,And,340.18,340.22
70,now,340.22,340.38
70,Angela,340.38,340.68
70,and,340.68,340.84
70,I,340.84,340.96
70,had,340.96,341.06
70,been,341.06,341.3
70,flirting,341.3,341.86
70,for,341.86,342.1
70,two,342.1,342.34
70,"months,",342.34,342.64
71,or,343.84,343.98
71,I,343.98,344.86
71,had,344.86,345.04
71,been,345.04,345.22
71,flirting,345.22,345.66
71,with,345.66,345.86
71,"her,",345.86,346.1
72,and,347.66,347.74
72,was,347.74,347.94
72,such,347.94,348.24
72,nuanced,348.24,348.94
72,that,348.94,349.38
72,there,349.38,349.66
72,was,349.66,349.86
72,a,349.86,349.94
72,question,349.94,350.26
72,about,350.26,350.5
72,whether,350.5,350.72
72,she,350.72,350.92
72,knew,350.92,351.14
72,I,351.14,351.34
72,existed.,351.34,351.62
73,So,354.13,354.47
73,I,354.47,354.57
73,saw,354.57,355.01
73,her,355.01,355.27
73,there,355.27,355.45
73,and,355.45,355.59
73,made,355.59,355.71
73,a,355.71,355.83
73,mental,355.83,356.03
73,note,356.03,356.27
73,to,356.27,356.45
73,do,356.45,356.59
73,nothing,356.59,356.83
73,about,356.83,357.09
73,it.,357.09,357.29
74,And,358.74,358.92
74,then,358.92,359.04
74,I,359.04,359.14
74,went,359.14,359.3
74,to,359.3,359.42
74,the,359.42,359.52
74,bar,359.52,359.78
74,to,359.78,360.3
74,buy,360.72,361.39
74,a,361.39,361.49
74,"round,",361.49,361.63
75,and,361.63,362.51
75,I,362.51,362.71
75,felt,362.71,362.91
75,a,362.91,363.05
75,tap,363.05,363.25
75,on,363.25,363.41
75,my,363.41,363.53
75,"shoulder,",363.53,363.83
75,and,363.97,364.56
75,it,365.39,365.57
75,was,365.57,365.69
75,her.,365.69,365.89
76,And,367.38,367.46
76,she,367.46,367.58
76,"said,",367.58,367.82
77,"Jim,",369.32,369.48
77,we,369.56,369.68
77,were,369.68,369.82
77,just,369.82,370.0
77,talking,370.0,370.3
77,about,370.3,370.52
77,how,370.52,370.72
77,you,370.72,371.0
77,always,371.0,371.52
77,seem,371.52,372.02
77,to,372.02,372.14
77,know,372.14,372.52
78,when,373.14,373.4
78,and,373.4,374.02
78,where,374.02,374.42
78,pie,374.42,374.84
78,man,374.84,375.12
78,will,375.12,375.32
78,strike.,375.32,375.7
79,and,375.9,376.9
79,we,376.9,377.16
79,were,377.16,377.7
79,"wondering,",377.7,378.06
79,are,378.22,379.44
79,you,379.44,379.92
79,Pie,379.92,380.36
79,Man?,380.36,380.74
80,And,383.53,383.81
80,I,383.81,383.93
80,knew,383.93,384.31
80,by,384.31,384.51
80,the,384.51,384.65
80,way,384.65,384.83
80,she,384.83,384.97
80,said,384.97,385.21
80,"it,",385.21,385.3
81,I,385.3,385.51
81,knew,385.51,385.87
81,that,385.87,386.09
81,if,386.09,387.11
81,I,387.11,387.23
81,said,387.23,387.45
81,"yes,",387.45,387.67
81,she,387.79,388.03
81,would,388.03,388.15
81,have,388.15,388.27
81,sex,388.27,388.59
81,with,388.59,388.85
81,me.,388.85,389.03
82,And,392.04,392.16
82,wasn't,392.16,393.06
82,I,393.06,393.2
82,really,393.2,393.72
82,Pie,393.72,393.98
82,Man,393.98,394.48
82,for,394.48,395.35
82,having,398.8,399.16
82,brought,399.16,399.58
82,him,399.58,399.88
82,into,399.88,400.08
82,being?,400.08,400.5
83,Didn't,400.56,401.2
83,she,401.2,401.3
83,only,401.3,401.52
83,know,401.52,401.82
83,about,401.82,402.12
83,him,402.12,402.4
83,through,402.4,402.58
83,me?,402.58,402.88
84,But,404.95,405.13
84,she,405.13,405.27
84,had,405.27,405.49
84,asked,405.49,405.67
84,me,405.67,405.83
84,a,405.83,405.93
84,straightforward,405.93,406.17
84,question,406.17,406.79
85,that,407.51,407.61
85,came,407.61,407.81
85,with,407.81,407.95
85,a,407.95,408.07
85,straightforward,408.07,408.37
85,answer.,408.37,408.87
86,In,409.01,409.11
86,"fact,",409.11,409.39
86,I,409.49,410.25
86,wasn't,410.25,410.73
86,Pie,410.73,410.83
86,Man,410.83,411.17
86,as,411.17,411.59
86,far,411.59,411.79
86,as,411.79,411.93
86,I,411.93,412.03
86,knew.,412.03,412.15
87,I,412.21,412.29
87,had,412.29,412.35
87,never,412.35,412.61
87,seen,412.61,413.19
87,the,413.19,413.55
87,guy,413.55,413.83
87,out,413.83,414.23
87,of,414.23,414.43
87,costume.,414.43,414.73
88,So,416.0,416.22
88,I,416.22,416.34
88,looked,416.34,416.54
88,at,416.54,416.66
88,her,416.66,416.8
88,and,416.8,416.86
88,I,416.86,416.94
88,"said,",416.94,417.24
88,yes,419.25,419.85
88,"Angela,",419.85,420.41
88,I,420.59,421.57
88,am,421.57,421.89
88,Pie,421.89,422.09
88,Man.,422.09,422.43
89,And,424.74,424.92
89,she,424.92,425.08
89,"said,",425.08,425.28
89,oh,425.34,425.46
89,"good,",425.46,425.74
89,now,425.82,426.92
89,buy,426.92,427.1
89,me,427.1,427.3
89,a,427.3,427.4
89,beer,427.4,427.7
89,and,427.7,428.46
89,tell,428.46,428.68
89,me,428.68,428.84
89,all,428.84,428.96
89,about,428.96,429.18
89,it.,429.18,429.46
