phrase,word,start,end
23,Stephen,103.75,104.67
23,Perdue,104.67,105.15
23,watches,105.15,105.51
23,his,105.51,105.75
23,wife,105.75,106.07
23,get,106.07,106.33
23,ready,106.33,106.57
23,for,106.57,106.73
23,her,106.73,106.89
23,violin,106.89,107.21
23,lesson.,107.21,107.67
24,Black,108.23,108.37
24,"clothes,",108.37,108.89
24,pearl,109.17,109.53
24,"necklace,",109.53,110.01
24,her,110.31,110.65
24,"controlled,",110.65,111.05
24,quiet,111.23,111.67
24,elegance.,111.67,112.39
25,We,113.29,113.43
25,cannot,113.43,113.79
25,ignore,113.79,114.15
25,this.,114.15,114.57
25,We,114.67,114.97
25,should,114.97,115.13
25,be,115.13,115.27
25,"vigilant,",115.27,115.73
25,Stephen.,115.87,116.19
26,Married,117.01,117.33
26,eight,117.33,117.47
26,"years,",117.47,117.83
26,he,117.93,118.17
26,still,118.17,118.31
26,can't,118.31,118.65
26,believe,118.65,119.01
26,his,119.01,119.29
26,good,119.29,119.47
26,luck.,119.47,119.73
27,"Stephen,",120.35,120.65
27,are,120.85,121.15
27,you,121.15,121.37
27,listening?,121.37,121.73
27,"Yes,",121.97,122.63
27,"yes,",122.79,123.15
27,he,123.19,123.41
27,is,123.41,123.61
27,listening.,123.61,123.97
28,Sasha,124.61,124.81
28,broke,124.81,125.05
28,up,125.05,125.41
28,with,125.41,125.53
28,this,125.53,125.71
28,"guy,",125.71,126.01
28,and,126.11,126.27
28,now,126.27,126.57
28,a,126.57,126.93
28,missing,126.93,127.25
28,ten,127.25,127.65
28,sleeping,127.65,128.03
28,pills.,128.03,128.49
29,"Oh,",128.65,129.17
29,"God,",129.27,129.67
29,what,129.71,129.91
29,is,129.91,130.03
29,his,130.03,130.23
29,daughter,130.23,130.51
29,getting,130.51,130.81
29,into,130.81,131.09
29,again?,131.09,131.45
30,We,131.97,132.11
30,don't,132.11,132.29
30,want,132.29,132.31
30,a,132.31,132.47
30,repeat,132.47,132.75
30,of,132.75,132.99
30,last,132.99,133.27
30,year.,133.27,133.69
31,There,134.29,134.55
31,is,134.55,134.69
31,an,134.69,134.81
31,edge,134.81,135.13
31,in,135.13,135.27
31,Margaret's,135.27,135.73
31,voice.,135.73,136.07
32,This,136.45,136.59
32,girl,136.59,137.09
32,better,137.09,137.43
32,grow,137.43,137.79
32,up.,137.79,138.19
33,She,138.91,139.01
33,sounds,139.01,139.25
33,"cold,",139.25,139.73
33,and,139.83,140.05
33,he,140.05,140.15
33,notices.,140.15,140.49
34,Margaret,141.37,141.63
34,pauses,141.63,142.07
34,by,142.07,142.29
34,the,142.29,142.41
34,"mirror,",142.41,142.75
34,then,142.89,143.23
34,touches,143.23,143.51
34,her,143.51,143.69
34,neck.,143.69,143.97
35,She,144.59,144.73
35,hates,144.73,145.13
35,her,145.13,145.41
35,age.,145.41,145.73
36,She,146.23,146.37
36,hates,146.37,146.69
36,being,146.69,146.99
36,Sasha's,146.99,147.53
36,stepmother.,147.53,148.13
37,You,148.75,148.81
37,think,148.81,148.99
37,I,148.99,149.09
37,should,149.09,149.29
37,talk,149.29,149.51
37,to,149.51,149.73
37,"her,",149.73,149.89
37,Maggie?,149.95,150.17
38,Margaret,151.07,151.23
38,turns,151.23,151.59
38,and,151.59,151.81
38,wraps,151.81,152.09
38,her,152.09,152.33
38,arms,152.33,152.61
38,around,152.61,152.97
38,Stephen's,152.97,153.45
38,stoop,153.45,153.85
38,frame.,153.85,154.15
39,He,154.75,154.85
39,looks,154.85,155.01
39,much,155.01,155.23
39,older,155.23,155.55
39,than,155.55,155.83
39,50.,155.83,156.19
40,She,156.33,156.91
40,doesn't,156.91,157.29
40,talk,157.29,157.53
40,to,157.53,157.73
40,"me,",157.73,157.97
40,Margaret,158.07,158.51
40,"whispers,",158.51,159.03
40,so,159.09,159.37
40,"yes,",159.37,159.61
40,I,159.81,160.27
40,think,160.27,160.55
40,you,160.55,160.65
40,should,160.65,160.87
40,do,160.87,161.05
40,it.,161.05,161.35
41,She,161.79,161.91
41,stops.,161.91,162.31
42,I'll,163.09,163.25
42,be,163.25,163.33
42,home,163.33,163.49
42,late,163.49,163.73
42,"tonight,",163.73,164.07
42,she,164.23,164.41
42,adds.,164.41,164.75
43,She,164.97,165.59
43,wants,165.59,165.79
43,Stephen,165.79,166.09
43,to,166.09,166.23
43,ask,166.23,166.49
43,"why,",166.49,166.85
43,but,167.01,167.61
43,he,167.61,167.73
43,doesn't.,167.73,168.19
44,The,174.1,174.24
44,graduation,174.24,174.52
44,party,174.52,175.1
44,keeps,175.1,175.36
44,going.,175.36,175.8
45,Clara,176.36,176.6
45,stares,176.6,177.14
45,at,177.14,177.3
45,her,177.3,177.42
45,"husband,",177.42,177.76
45,once,177.96,178.42
45,the,178.42,178.58
45,most,178.58,178.8
45,handsome,178.8,179.16
45,man,179.16,179.46
45,in,179.46,179.6
45,the,179.6,179.72
45,room.,179.72,180.02
46,Gary's,180.22,181.0
46,35,181.0,181.28
46,and,181.28,181.74
46,already,181.74,182.02
46,balding.,182.02,182.52
47,His,182.52,183.28
47,face,183.28,183.66
47,is,183.66,183.84
47,liquor,183.84,184.02
47,flushed,184.02,184.58
47,as,184.58,184.62
47,he,184.62,184.76
47,bends,184.76,184.98
47,over,184.98,185.3
47,a,185.3,185.5
47,four-month-old,185.5,186.16
47,baby,186.16,186.44
47,"boy,",186.44,186.82
48,son,187.4,187.46
48,of,187.46,187.62
48,"friends,",187.62,187.98
48,his,188.26,188.6
48,"friends,",188.6,189.0
48,not,189.1,189.36
48,hers.,189.36,189.66
49,He,189.9,190.44
49,has,190.44,190.58
49,to,190.58,190.88
49,hold,190.88,191.1
49,the,191.1,191.24
49,"boy,",191.24,191.56
49,and,191.64,191.86
49,Clara's,191.86,192.3
49,eyes,192.3,192.64
49,melt.,192.64,193.08
49,In,193.3,193.74
49,an,193.74,193.9
49,alternate,193.9,194.14
49,"universe,",194.14,194.66
49,this,194.84,195.08
49,boy,195.08,195.28
49,would,195.28,195.42
49,be,195.42,195.62
49,theirs.,195.62,195.9
50,Gary's,196.74,197.08
50,awkward.,197.08,197.4
50,The,197.66,198.06
50,baby,198.06,198.26
50,starts,198.26,198.62
50,"crying,",198.62,199.0
50,and,199.1,199.26
50,everyone,199.26,199.46
50,laughs.,199.46,199.88
50,You're,200.14,200.38
50,not,200.38,200.54
50,daddy,200.54,200.82
50,"material,",200.82,201.18
50,man.,201.4,201.72
51,Clara,202.22,202.42
51,can,202.42,202.6
51,see,202.6,202.8
51,the,202.8,202.96
51,back,202.96,203.16
51,of,203.16,203.24
51,Gary's,203.24,203.66
51,"neck,",203.66,204.0
51,all,204.2,204.54
51,"red,",204.54,204.92
51,"embarrassed,",205.08,205.68
51,but,206.04,206.28
51,hiding,206.28,206.58
51,it.,206.58,206.92
51,She,206.98,207.64
51,knows,207.64,207.94
51,this,207.94,208.24
51,"neck,",208.24,208.54
52,has,209.08,209.2
52,studied,209.2,209.5
52,it,209.5,209.68
52,each,209.68,209.86
52,night,209.86,210.14
52,for,210.14,210.32
52,10,210.32,210.52
52,"years,",210.52,210.94
52,and,211.2,211.68
52,Clara,211.68,211.98
52,is,211.98,212.2
52,suddenly,212.2,212.54
52,filled,212.54,213.02
52,with,213.02,213.26
52,a,213.26,213.36
52,need,213.36,213.64
52,to,213.64,213.82
52,protect,213.82,214.14
52,him.,214.14,214.48
53,She,214.56,215.0
53,puts,215.0,215.24
53,her,215.24,215.5
53,hand,215.5,215.82
53,on,215.82,216.04
53,the,216.04,216.16
53,small,216.16,216.44
53,of,216.44,216.62
53,his,216.62,216.78
53,"back,",216.78,217.08
53,hoping,217.22,217.7
53,he'd,217.7,218.02
53,turn.,218.02,218.36
54,The,219.24,219.36
54,baby's,219.36,219.6
54,father,219.6,219.94
54,steps,219.94,220.22
54,up.,220.22,220.72
55,"So,",221.0,221.14
55,is,221.24,221.46
55,it,221.46,221.6
55,time,221.6,221.82
55,to,221.82,222.0
55,open,222.0,222.18
55,that,222.18,222.42
55,scotch?,222.42,222.86
56,"Clara,",223.4,223.58
56,you're,223.78,223.96
56,moving,223.96,224.14
56,to,224.14,224.3
56,New,224.3,224.46
56,York,224.46,224.68
56,too?,224.68,224.94
57,Going,225.38,225.58
57,where?,225.58,226.0
57,Doing,226.1,226.46
57,what?,226.46,226.86
58,Clara,227.36,227.56
58,looks,227.56,227.78
58,at,227.78,227.98
58,"Gary,",227.98,228.24
58,"confused,",228.34,228.84
58,and,229.2,229.46
58,he,229.46,229.64
58,smiles,229.64,229.96
58,past,229.96,230.38
58,"her,",230.38,230.74
58,to,230.84,231.04
58,the,231.04,231.14
58,crowd.,231.14,231.5
59,He's,231.58,232.24
59,basking,232.24,232.7
59,in,232.7,232.82
59,the,232.82,232.98
59,glory,232.98,233.3
59,of,233.3,233.52
59,something.,233.52,233.9
60,"Tommy,",234.66,234.98
60,the,235.1,235.3
60,baby's,235.3,235.62
60,"father,",235.62,235.98
60,looks,236.16,236.6
60,at,236.6,236.82
60,Clara's,236.82,237.24
60,face,237.24,237.54
60,and,237.54,237.68
60,takes,237.68,237.92
60,a,237.92,238.04
60,step,238.04,238.38
60,back.,238.38,238.7
61,Oh,239.08,239.24
61,"man,",239.24,239.68
61,did,239.74,239.98
61,I,239.98,240.1
61,blow,240.1,240.28
61,the,240.28,240.42
61,surprise?,240.42,240.8
61,I'm,241.06,241.44
61,so,241.44,241.6
61,sorry.,241.6,242.12
62,You,242.26,243.03
62,guys,249.3,249.64
62,are,249.64,249.82
62,into,249.82,250.06
62,bullshit,250.06,250.46
62,drama,250.46,250.92
62,again.,250.92,251.4
62,I,251.58,251.96
62,just,251.96,252.16
62,like,252.16,252.42
62,to,252.42,252.56
62,sleep,252.56,252.82
62,deeply,252.82,253.28
62,these,253.28,253.5
62,"days,",253.5,253.78
62,that's,253.82,254.08
62,all.,254.08,254.32
63,Sasha,255.14,255.36
63,strides,255.36,255.9
63,up,255.9,256.02
63,to,256.02,256.14
63,her,256.14,256.3
63,dad,256.3,256.5
63,and,256.5,256.64
63,opens,256.64,256.88
63,her,256.88,257.06
63,palm.,257.06,257.42
63,The,257.6,258.06
63,ten,258.06,258.24
63,white,258.24,258.5
63,sleeping,258.5,258.84
63,pills,258.84,259.2
63,stare,259.2,259.52
63,at,259.52,259.8
63,"him,",259.8,260.06
64,an,260.52,260.66
64,act,260.66,260.84
64,of,260.84,260.98
64,defiance.,260.98,261.58
64,I,261.86,262.48
64,certainly,262.48,262.74
64,don't,262.74,263.08
64,need,263.08,263.22
64,you,263.22,263.34
64,guys,263.34,263.6
64,freaking,263.6,263.92
64,out.,263.92,264.34
64,Sasha,264.42,265.1
64,watches,265.1,265.46
64,her,265.46,265.68
64,dad,265.68,266.02
64,flush,266.02,266.38
65,the,266.4,266.7
65,pills,266.7,266.94
65,down,266.94,267.28
65,the,267.28,267.48
65,toilet.,267.48,267.82
65,He,268.08,268.5
65,should,268.5,268.6
65,have,268.6,268.8
65,put,268.8,269.02
65,them,269.02,269.22
65,back,269.22,269.48
65,in,269.48,269.66
65,the,269.66,269.82
65,pillbox.,269.82,270.46
65,Of,270.66,271.34
65,course,271.34,271.72
65,Sasha's,271.72,272.22
65,"right,",272.22,272.54
66,and,272.78,272.8
66,now,272.8,272.92
66,his,272.92,273.08
66,gesture,273.08,273.4
66,of,273.4,273.56
66,closure,273.56,273.9
66,feels,273.9,274.24
66,stupid.,274.24,274.66
66,He,274.92,275.62
66,puts,275.62,275.78
66,his,275.78,275.92
66,hand,275.92,276.22
66,on,276.22,276.36
66,her,276.36,276.56
66,"shoulder,",276.56,276.94
66,but,277.06,277.2
66,she,277.2,277.34
66,wiggles,277.34,277.6
67,away.,277.66,277.96
67,So,278.16,278.74
67,how,278.74,278.9
67,do,278.9,279.0
67,you,279.0,279.16
67,sleep,279.16,279.48
67,these,279.48,279.78
67,"days,",279.78,280.1
67,Dad?,280.14,280.52
67,He,280.74,281.18
67,turns,281.18,281.42
67,on,281.42,281.64
67,CNN.,281.64,282.06
67,Have,282.32,282.72
67,you,282.72,282.84
67,told,282.84,283.1
67,Margaret,283.1,283.44
67,yet?,283.44,283.88
67,Stephen,284.0,284.83
68,stares,284.83,285.26
68,at,285.26,285.38
68,the,285.38,285.48
68,TV,285.48,285.78
68,in,285.78,286.14
68,carnage.,286.14,286.72
68,You,286.88,287.4
68,haven't,287.4,287.72
68,told,287.72,287.9
68,my,287.9,288.06
68,stepmother,288.06,288.62
68,you,288.62,288.72
68,lost,288.72,288.94
68,all,288.94,289.16
68,your,289.16,289.32
68,money?,289.32,289.62
68,That,289.74,290.12
68,your,290.12,290.25
69,stocks,290.25,290.66
69,have,290.66,290.82
69,all,290.82,291.02
69,tanked?,291.02,291.58
69,That,291.6,291.9
69,I,291.9,292.04
69,might,292.04,292.16
69,have,292.16,292.24
69,to,292.24,292.4
69,drop,292.4,292.6
69,out,292.6,292.78
69,of,292.78,292.92
69,college?,292.92,293.3
69,On,293.6,294.2
69,the,294.2,294.32
69,"TV,",294.32,294.68
69,the,294.86,295.1
69,Middle,295.1,295.36
69,"East,",295.36,295.74
69,"India,",295.88,296.28
70,"wars,",296.86,297.18
70,"earthquakes,",297.38,297.92
70,crashes.,298.2,298.76
70,Stephen,299.02,299.58
70,sighs.,299.58,300.1
70,There's,300.34,300.88
70,no,300.88,301.04
70,need,301.04,301.3
70,to,301.3,301.48
70,disturb,301.48,301.8
70,Margaret.,301.8,302.24
70,I'll,302.42,302.64
70,figure,302.64,302.86
70,it,302.86,303.04
70,out.,303.04,303.36
71,What,303.52,304.3
71,do,304.3,304.42
71,you,304.42,304.54
71,want,304.54,304.7
71,for,304.7,304.82
71,your,304.82,304.96
71,"birthday,",304.96,305.32
71,he,305.5,305.64
71,asks.,305.64,305.96
71,I,306.18,306.76
71,want,306.76,306.9
71,you,306.9,307.08
71,to,307.08,307.22
71,start,307.22,307.42
71,telling,307.42,307.74
71,the,307.74,307.92
71,"truth,",307.92,308.26
71,says,308.46,308.78
71,"Sasha,",308.78,309.1
71,and,309.32,309.78
71,her,309.78,309.92
71,voice,309.92,310.2
71,for,310.2,310.42
71,the,310.42,310.48
71,first,310.48,310.74
71,time,310.74,311.12
71,is,311.12,311.34
71,breaking.,311.34,311.66
71,Your,311.9,312.5
71,duplicity,312.5,313.14
71,is,313.14,313.38
71,so,313.38,313.58
71,fucking,313.58,314.14
71,exhausting.,314.14,314.68
72,Clara,321.01,321.25
72,stares,321.25,321.97
72,at,321.97,322.15
72,Jeannie,322.15,322.4
73,She,322.4,322.89
73,must,322.89,323.07
73,be,323.07,323.27
73,"what,",323.27,323.53
73,"25,",323.59,323.99
73,26,324.33,324.73
74,So,325.47,325.55
74,in,325.55,325.73
74,love,325.73,326.05
74,with,326.05,326.19
74,this,326.19,326.39
74,baby,326.39,326.71
75,Spitting,326.71,327.31
75,up,327.31,327.45
75,goo,327.45,327.67
75,on,327.67,327.83
75,her,327.83,328.01
75,lap,328.01,328.35
76,And,328.93,329.03
76,then,329.03,329.35
76,the,329.35,329.51
76,moment,329.51,329.85
76,they,329.85,330.03
76,found,330.03,330.31
76,out,330.31,330.49
76,I,330.49,330.61
76,was,330.61,330.77
76,pregnant,330.77,331.13
77,Tommy's,331.15,331.75
77,parents,331.75,332.17
77,swept,332.17,332.61
77,in,332.61,332.89
77,and,332.89,333.01
77,erased,333.01,333.43
77,all,333.43,333.77
77,our,333.77,334.05
77,debt,334.05,334.26
78,"All $10,000",334.26,335.39
78,in,335.39,335.93
78,one,335.93,336.25
78,check,336.25,336.57
79,So,336.63,337.21
79,we,337.21,337.33
79,could,337.33,337.49
79,start,337.49,337.73
79,fresh,337.73,338.05
79,and,338.05,338.27
79,not,338.27,338.49
79,stress,338.49,338.93
80,"Amazing,",338.95,339.93
80,just,340.41,340.77
80,amazing,340.77,341.45
81,I,341.45,341.91
81,love,341.91,342.15
81,them,342.15,342.64
82,That's,342.64,343.71
82,great,343.71,343.93
82,"Jeannie,",343.93,344.37
82,Clara,344.51,344.83
82,musters,344.83,345.43
83,You,346.11,346.19
83,want,346.19,346.29
83,to,346.29,346.39
83,have,346.39,346.51
83,kids?,346.51,346.81
84,Asks,347.29,347.47
84,Jeannie,347.47,347.87
85,still,347.99,348.65
85,pudgy,348.65,349.27
85,from,349.27,349.43
85,the,349.43,349.53
85,birth,349.53,349.87
85,so,349.87,350.43
85,full,350.43,350.73
85,of,350.73,351.01
85,life,351.01,351.23
85,and,351.23,351.39
85,good,351.39,351.65
85,cheer,351.65,352.03
85,not,352.03,352.85
85,yet,352.85,353.25
85,Clara,353.25,353.71
85,says,353.71,354.01
85,stiffly,354.01,354.65
85,can't,354.65,355.23
85,afford,355.23,355.37
86,it,355.37,355.57
86,for,355.57,355.69
86,one,355.69,356.05
86,Jeannie,356.05,357.07
86,looks,357.07,357.27
86,up,357.27,357.63
86,expecting,357.63,358.07
86,more,358.07,358.39
86,of,358.39,358.51
86,an,358.51,358.71
86,answer,358.71,359.07
86,I,359.07,359.79
86,don't,359.79,360.07
86,really,360.07,360.25
86,like,360.25,360.61
86,modern,360.61,360.99
86,art,360.99,361.41
86,installation,361.41,361.93
87,art,362.33,362.73
87,I,362.73,362.89
87,don't,362.89,363.21
87,really,363.21,363.41
87,get,363.41,363.73
87,it,363.73,364.03
87,admits,364.03,364.41
87,Jeannie,364.41,364.89
87,Tommy,364.89,365.69
87,says,365.69,365.99
87,it's,365.99,366.25
87,an,366.25,366.33
87,incredible,366.33,366.83
87,opportunity,366.83,367.29
87,for,367.29,367.75
87,Gary,367.75,368.06
88,a,368.06,368.45
88,chance,368.45,368.71
88,to,368.71,368.85
88,create,368.85,369.15
88,his,369.15,369.37
88,own,369.37,369.71
88,site-specific,369.71,370.51
88,piece,370.51,370.87
88,downtown,370.87,371.21
88,in,371.21,371.55
88,New,371.55,371.73
88,York,371.73,371.97
88,we'll,371.97,372.93
88,see,372.93,373.25
88,Clara,373.25,373.71
88,says,373.71,374.07
88,she,374.07,374.99
89,hates,375.09,375.37
89,Gary,375.37,375.77
89,for,375.77,375.95
89,making,375.95,376.27
89,her,376.27,376.51
89,the,376.51,376.63
89,killjoy.,376.63,377.21
89,She,377.39,377.87
89,takes,377.87,378.09
89,out,378.09,378.31
89,more,378.31,378.47
89,bottles,378.47,378.77
89,of,378.77,378.97
89,wine,378.97,379.31
89,from,379.31,379.51
89,the,379.51,379.63
89,cupboard.,379.63,379.99
90,People,380.57,380.73
90,pat,380.73,380.95
90,her,380.95,381.21
90,on,381.21,381.35
90,the,381.35,381.47
90,back.,381.47,381.79
90,You,381.93,382.29
90,must,382.29,382.49
90,be,382.49,382.71
90,so,382.71,382.93
90,proud,382.93,383.31
90,of,383.31,383.47
90,"him,",383.47,383.65
90,Clara.,383.69,383.99
90,She,384.23,384.97
90,doesn't,384.97,385.31
90,care,385.31,385.53
90,anymore,385.53,385.81
90,how,385.81,386.05
90,much,386.05,386.16
91,wine,386.16,386.55
91,she'll,386.55,386.87
91,serve.,386.87,387.19
91,At,387.35,387.61
91,least,387.61,387.87
91,one,387.87,388.13
91,bottle,388.13,388.45
91,per,388.45,388.63
91,person,388.63,388.97
91,these,388.97,389.25
91,days.,389.25,389.65
91,Inside,395.73,396.39
91,the,396.39,396.65
91,"cab,",396.65,396.95
91,Margaret,397.07,397.31
91,holds,397.31,397.61
91,on,397.61,397.79
91,to,397.79,397.84
92,her,397.84,398.13
92,violin,398.13,398.43
92,case.,398.43,398.91
92,All,399.09,399.67
92,the,399.67,399.75
92,way,399.75,399.91
92,down,399.91,400.09
92,"Columbus,",400.09,400.45
92,okay?,400.69,400.93
92,She,401.17,401.83
92,gives,401.83,402.03
92,the,402.03,402.19
92,instructions,402.19,402.63
92,in,402.63,402.95
92,a,402.95,403.05
92,"pleasant,",403.05,403.35
92,stiff,403.43,403.83
93,voice,403.93,404.19
93,and,404.19,404.57
93,pulls,404.57,404.79
93,out,404.79,404.99
93,her,404.99,405.11
93,cell.,405.11,405.47
93,She,405.61,406.25
93,cancels,406.25,406.89
93,her,406.89,407.29
93,violin,407.29,407.67
93,lesson.,407.67,408.07
93,The,408.27,408.95
93,cab,408.95,409.27
93,driver's,409.27,409.79
93,eyes,409.79,409.95
93,keep,409.95,410.21
93,checking,410.21,410.51
94,her,410.51,410.77
94,out.,410.77,411.09
94,She,411.19,411.89
94,"pauses,",411.89,412.35
94,hits,412.51,412.95
94,voicemail.,412.95,413.69
94,Alexandra's,413.79,414.73
94,accent,414.73,415.09
94,purrs,415.09,415.79
94,in,415.79,415.97
94,her,415.97,416.17
94,ear.,416.17,416.47
94,He's,416.61,417.13
94,waiting,417.13,417.39
94,for,417.39,417.61
94,her.,417.61,417.95
95,So,418.73,418.87
95,what's,418.87,419.07
95,eating,419.07,419.29
95,"you,",419.29,419.43
95,princess?,419.53,419.79
95,asks,419.91,420.29
95,the,420.29,420.39
95,cab,420.39,420.67
95,driver.,420.67,421.03
95,He's,421.25,421.89
95,sick.,421.89,422.27
95,His,422.43,422.97
95,turban,422.97,423.35
95,blocks,423.35,423.65
95,her,423.65,423.89
95,view,423.89,424.0
96,of,424.0,424.25
96,the,424.25,424.33
96,asphalt.,424.33,424.71
96,Whatever,425.09,425.79
96,it,425.79,426.11
96,"is,",426.11,426.41
96,tell,426.43,426.79
96,your,426.79,426.99
96,husband.,426.99,427.37
96,Don't,427.53,427.95
96,keep,427.95,428.09
96,the,428.09,428.21
96,stuff,428.21,428.53
96,in.,428.53,428.83
96,That's,428.89,429.33
96,what,429.33,429.43
96,gives,429.43,429.63
96,people,429.63,429.91
97,cancer.,430.01,430.33
97,Alexander's,430.57,432.21
97,name,432.21,432.49
97,vibrates,432.49,433.05
97,on,433.05,433.17
97,her,433.17,433.35
97,phone.,433.35,433.67
97,Margaret,433.81,434.35
97,texts,434.35,434.83
97,him,434.83,435.23
97,instead.,435.23,435.65
97,I'm,435.81,436.39
97,running,436.39,436.55
97,a,436.55,436.65
97,few,436.65,436.71
98,minutes,436.71,437.11
98,late.,437.11,437.45
98,The,437.59,438.25
98,eyes,438.25,438.49
98,of,438.49,438.59
98,the,438.59,438.69
98,cab,438.69,438.87
98,driver,438.87,439.23
98,is,439.23,439.45
98,still,439.45,439.69
98,there,439.69,439.95
98,in,439.95,440.07
98,the,440.07,440.21
98,mirror.,440.21,440.49
98,Do,440.63,441.59
98,you,441.59,441.71
98,have,441.71,441.81
98,"children,",441.81,442.15
99,princess?,442.27,442.67
99,She,442.77,443.53
99,shakes,443.53,443.85
99,her,443.85,444.05
