phrase,word,start,end
26,workouts.,115.15,115.691
27,Why?,117.333,117.774
28,Why,118.655,118.836
28,do,118.876,118.956
28,I,118.996,119.036
28,do,119.096,119.236
28,that?,119.296,119.497
29,It's,120.758,120.859
29,because,120.899,121.219
29,Vince,121.259,121.7
29,Mutarelli,121.72,122.361
29,is,122.481,122.561
29,from,122.661,122.942
29,the,123.022,123.122
29,"Bronx,",123.182,123.763
29,where,124.604,124.885
29,my,124.925,125.125
29,parents,125.205,125.566
29,grew,125.666,125.866
29,"up,",125.966,126.106
29,and,126.187,126.287
29,where,126.327,126.547
29,the,126.587,127.248
29,"badasses,",127.308,127.969
29,where,128.009,128.149
29,the,128.189,128.25
29,tough,128.31,128.57
29,guys,128.59,128.87
29,live.,128.931,129.191
30,I,129.972,130.052
30,am,130.092,130.613
30,from,130.733,131.034
30,Westchester,131.054,132.316
30,"County,",132.356,132.917
30,where,133.818,133.998
30,the,134.038,134.118
30,men,134.178,134.399
30,wear,134.499,134.739
30,golf,134.899,135.3
30,"slacks,",135.4,135.781
30,and,136.181,136.261
30,the,136.302,136.382
30,little,136.442,136.682
30,dogs,136.802,137.283
30,wear,137.523,137.764
30,capes.,137.864,138.645
31,I'm,139.587,140.088
31,from,140.869,141.009
31,the,141.089,141.15
31,place,141.23,141.59
31,that,142.091,142.231
31,produces,142.311,142.832
31,wimps.,143.413,143.794
32,And,145.256,145.336
32,this,145.397,145.577
32,really,145.757,146.058
32,raises,146.158,146.559
32,the,146.619,146.699
32,question,146.739,147.139
32,of,147.18,147.22
32,what,147.26,147.66
32,we,148.121,148.442
32,inherit.,148.622,149.183
33,Can,149.323,149.483
33,you,149.523,149.684
33,have,149.744,149.904
33,a,149.944,149.964
33,trait,150.084,150.425
33,that,151.026,151.146
33,you,151.186,151.306
33,never,151.346,151.507
33,get,151.547,151.667
33,to,151.687,151.767
33,use,151.927,152.068
33,because,152.128,152.388
33,you,152.408,152.488
33,don't,152.649,152.889
33,encounter,152.969,153.45
33,an,153.47,153.51
33,environment,153.69,154.371
33,that,154.492,154.632
33,triggers,154.712,155.093
33,it?,155.193,155.313
34,In,155.834,155.894
34,other,155.934,156.054
34,"words,",156.114,156.315
34,are,156.835,156.916
34,the,156.956,157.016
34,Bronx,157.076,157.396
34,guys,157.517,157.817
34,like,157.857,157.977
34,Muterelli,158.037,158.538
34,tough,158.598,158.979
34,because,159.239,159.5
34,they,159.54,159.66
34,live,159.7,159.84
34,in,159.881,159.921
34,the,159.981,160.041
34,Bronx?,160.081,160.802
35,Or,161.221,161.341
35,are,161.361,161.441
35,they,161.481,161.602
35,tough,161.642,161.842
35,because,161.862,162.142
35,they,162.183,162.363
35,inherit,162.403,163.044
35,some,163.104,163.264
35,sort,163.344,163.565
35,of,163.605,163.645
35,"toughness,",163.665,164.466
35,inherent,164.506,165.167
35,toughness,165.227,165.568
35,from,165.608,165.748
35,their,165.808,165.989
35,tough,166.009,166.569
35,Bronx,166.609,166.91
35,parents,166.97,167.391
35,that's,167.791,167.992
35,then,168.032,168.192
35,triggered,168.332,168.793
35,by,169.254,169.374
35,their,169.414,169.554
35,tough,169.634,169.915
35,Bronx,169.975,170.315
35,neighborhoods?,170.395,170.956
36,And,171.978,172.038
36,"conversely,",172.078,172.659
36,why,172.699,173.961
36,am,174.001,174.302
36,I,174.782,174.842
36,a,174.862,174.883
36,wimp?,175.463,176.145
37,Is,177.106,177.206
37,it,177.266,177.306
37,nature?,177.366,177.727
38,Is,178.168,178.268
38,it,178.348,178.388
38,nurture?,178.428,178.889
39,I,180.371,180.411
39,need,180.471,180.652
39,to,180.692,180.792
39,know.,180.852,181.132
40,"So,",183.115,183.396
40,we're,184.418,184.638
40,running.,184.718,185.018
41,We're,185.579,185.76
41,running,185.84,186.1
41,in,186.18,186.26
41,this,186.28,186.461
41,race.,186.561,187.903
42,The,189.25,189.39
42,one,189.49,189.57
42,thing,189.61,189.731
42,you,189.771,189.851
42,got,189.891,189.991
42,to,190.031,190.071
42,know,190.111,190.391
42,is,190.431,190.792
42,my,191.012,191.132
42,parents,191.192,191.553
42,didn't,191.613,191.893
42,follow,192.794,193.234
42,my,193.254,193.555
42,athletic,193.935,194.256
42,career,194.316,194.656
42,all,194.696,194.876
42,that,194.916,195.056
42,closely.,195.117,195.557
43,"Although,",195.657,195.998
43,a,196.018,196.038
43,few,196.658,196.778
43,weeks,196.798,196.959
43,"before,",197.019,197.439
43,there,197.499,198.1
43,was,198.14,198.26
43,an,198.32,198.36
43,exception.,198.42,198.861
44,My,198.921,199.021
44,mom,199.081,199.321
44,drove,199.361,199.682
44,me,199.742,199.882
44,to,200.302,200.462
44,another,200.523,200.883
44,race,200.903,201.303
44,in,201.524,201.604
44,the,201.624,201.704
44,Bronx.,201.744,202.124
45,And,202.965,203.085
45,that,203.506,203.646
45,was,203.666,203.766
45,kind,203.806,203.966
45,of,204.006,204.046
45,unusual.,204.147,204.687
46,And,204.747,205.288
46,I,205.348,205.428
46,had,205.508,205.668
46,an,205.728,205.808
46,off,205.929,206.089
46,day,206.169,206.349
46,and,206.409,206.469
46,I'd,206.509,206.629
46,finished,206.689,207.03
46,sort,207.11,207.31
46,of,207.35,207.39
46,mid-pack.,207.41,208.251
47,And,208.632,208.712
47,as,208.772,208.832
47,she's,208.852,209.052
47,driving,209.112,209.533
47,me,209.613,209.733
47,home,209.753,210.113
47,"afterwards,",210.153,210.794
47,she,210.814,210.914
47,turned,210.954,211.154
47,to,211.194,211.234
47,me,211.295,211.415
47,and,211.455,211.635
47,she,211.655,211.775
47,"said,",211.835,212.035
47,you,212.576,212.656
47,"know,",212.696,212.896
47,I,213.417,213.497
47,thought,213.557,213.817
47,you,213.857,214.899
47,were,214.939,215.019
47,supposed,215.079,215.419
47,to,215.459,215.519
47,be,215.579,215.679
47,good.,215.78,216.22
48,And,217.82,218.0
48,that,218.02,218.24
48,"really,",218.421,218.881
48,it,220.123,220.203
48,hurt,220.303,220.503
48,me.,220.743,220.803
49,Although,221.905,222.125
49,I,222.145,222.165
49,could,222.205,222.345
49,see,222.385,222.485
49,that,222.525,222.625
49,as,222.685,222.746
49,soon,222.826,223.106
49,as,223.146,223.206
49,she,223.266,223.426
49,said,223.526,223.827
49,"it,",223.907,224.027
49,she,224.307,224.608
49,regretted,224.828,225.308
49,it.,225.409,225.469
50,So,225.849,225.969
50,then,226.009,226.129
50,she,226.169,226.289
50,turned,226.35,226.53
50,to,226.55,226.59
50,me,226.63,226.69
50,and,226.71,226.77
50,she,226.79,226.87
50,"said,",226.89,227.05
50,"OK,",227.15,227.811
50,we're,227.831,227.971
50,taking,228.011,228.252
50,a,228.292,228.312
50,detour.,228.392,228.852
51,I'm,228.952,229.013
51,going,229.053,229.173
51,to,229.213,229.273
51,show,229.373,229.553
51,you,229.653,229.753
51,where,229.813,229.974
51,I,230.074,230.134
51,grew,230.194,230.414
51,"up,",230.594,230.714
51,the,230.795,230.895
51,apartment,230.935,231.375
51,house,231.415,231.676
51,where,232.096,232.276
51,I,232.376,232.436
51,grew,232.476,232.677
51,up,232.797,232.897
51,in,233.017,233.097
51,the,233.137,233.197
51,Bronx.,233.257,233.638
52,And,234.839,234.919
52,I,234.939,234.979
52,think,235.079,235.26
52,why,235.48,235.66
52,she,235.68,235.86
52,did,235.88,236.02
52,that,236.04,236.201
52,is,236.281,236.361
52,I'm,236.541,236.941
52,18,236.961,237.482
52,years,237.502,237.702
52,old.,237.862,238.043
53,I'm,238.383,238.523
53,about,238.583,238.804
53,to,238.844,239.004
53,leave,239.564,239.845
53,for,240.145,240.265
53,college.,240.325,240.726
54,I'm,240.746,240.866
54,a,240.886,240.906
54,senior,240.966,241.366
54,in,241.467,241.527
54,high,241.587,241.747
54,school.,241.787,242.047
55,And,242.388,242.468
55,I,242.508,242.528
55,think,242.628,242.788
55,she,242.848,242.988
55,wanted,243.048,243.309
55,to,243.389,243.549
55,let,244.23,244.39
55,me,244.43,244.55
55,"know,",244.61,244.91
55,she,244.93,244.99
55,wanted,245.211,245.411
55,to,245.451,245.531
55,show,245.691,245.911
55,me,245.992,246.132
55,that,246.212,246.392
56,She,246.98,247.401
56,had,247.441,247.581
56,fought,247.701,248.022
56,to,248.082,248.202
56,get,248.242,248.382
56,out,248.422,248.723
56,of,248.803,248.843
56,her,248.883,249.304
56,neighborhood,249.384,249.925
56,and,250.105,250.185
56,out,250.345,250.445
56,of,250.505,250.565
56,the,250.606,250.766
56,working,250.846,251.247
56,class,251.307,251.587
56,poverty,251.627,252.048
56,she,252.268,252.408
56,grew,252.448,252.609
56,up,252.649,252.769
56,with.,252.889,253.009
57,And,253.55,253.65
57,that,253.69,253.81
57,you,253.871,254.071
57,have,254.111,254.492
57,to,254.532,254.592
57,fight,254.672,254.952
57,in,254.972,255.373
57,this,255.413,255.553
57,life.,255.613,255.914
58,Especially,257.256,257.877
58,if,257.917,257.957
58,you,258.738,258.838
58,want,258.878,258.998
58,to,259.038,259.099
58,be,259.119,259.219
58,good,259.319,259.539
58,at,259.599,259.679
58,something.,259.72,260.16
59,So,261.622,261.763
59,this,261.783,261.943
59,apartment,262.003,262.464
59,house,262.484,262.704
59,she's,262.744,262.904
59,taking,262.944,263.245
59,me,263.265,263.345
59,"to,",263.405,263.565
59,she,263.585,263.726
59,has,263.786,263.906
59,these,263.946,264.106
59,like,264.126,264.266
59,beautiful,264.347,264.887
59,childhood,264.988,265.468
59,memories,265.508,265.869
59,of,266.55,266.61
59,being,266.67,266.911
59,a,266.991,267.011
59,girl,267.071,267.371
59,that's,267.451,267.612
59,on,267.692,267.792
59,a,267.852,267.872
59,hill,267.952,268.333
59,near,268.373,268.633
59,Yankee,268.673,268.994
59,Stadium,269.014,269.474
59,and,269.535,269.615
59,she,269.715,269.855
59,and,269.895,269.955
59,her,269.995,270.095
59,friends,270.156,270.456
59,used,270.556,270.696
59,to,270.736,270.817
59,sleigh,270.917,271.277
59,ride,271.297,271.618
59,in,271.738,271.798
59,winter,271.878,272.239
59,down,272.279,273.08
59,the,273.12,273.22
59,hill,273.26,273.501
59,all,273.741,273.861
59,the,273.941,274.021
59,way,274.062,274.362
59,to,274.402,274.763
59,the,274.823,274.883
59,river.,274.963,275.704
60,And,275.836,275.996
60,in,276.056,276.116
60,"summer,",276.296,276.657
60,her,277.197,277.337
60,dad,277.378,277.738
60,would,277.778,277.938
60,take,277.998,278.198
60,her,278.238,278.338
60,and,278.378,278.459
60,her,278.499,278.559
60,friends,278.599,278.839
60,up,278.979,279.039
60,to,279.099,279.219
60,the,279.259,279.319
60,roof,279.359,279.66
60,at,280.06,280.12
60,"night,",280.18,280.441
60,and,280.981,281.061
60,he'd,281.101,281.221
60,shoot,281.241,281.502
60,off,281.562,281.682
60,fireworks,281.782,282.483
60,over,283.023,283.183
60,the,283.243,283.363
60,city.,283.423,283.724
61,But,285.125,285.225
61,that,285.265,285.425
61,was,285.445,285.545
61,before,285.606,286.086
61,the,286.106,286.166
61,expressways,286.647,287.547
61,came,287.768,287.928
61,and,288.088,288.168
61,just,288.208,289.129
61,mutilated,289.309,289.95
61,the,290.35,290.45
61,neighborhood.,290.49,290.991
62,So,291.852,291.992
62,she,292.052,292.192
62,knows,292.272,292.672
62,it's,292.713,293.894
62,gone,293.954,294.154
62,"downhill,",294.214,294.714
62,but,294.755,294.855
62,she,294.895,295.015
62,doesn't,295.075,295.335
62,know,295.375,295.535
62,how,295.615,295.776
62,much.,295.856,296.116
63,She,296.776,296.897
63,drives,296.977,297.297
63,around,297.357,297.577
63,a,297.637,297.657
63,"corner,",297.737,298.118
63,and,298.318,298.398
63,she,298.438,298.578
63,pulls,298.678,298.979
63,up,299.119,299.199
63,at,299.9,299.96
63,the,299.98,300.08
63,curb,300.16,300.5
63,in,300.8,300.88
63,front,300.941,301.101
63,of,301.141,301.181
63,this,301.241,301.401
63,apartment,301.601,302.042
63,"house,",302.082,302.362
63,this,303.043,303.183
63,place,303.243,303.483
63,that,303.503,303.603
63,has,303.623,303.783
63,all,303.803,304.184
63,of,304.224,304.284
63,her,304.344,304.444
63,childhood,304.484,304.904
63,memories.,304.924,305.505
64,And,306.481,306.661
64,we,306.681,306.802
64,"look,",306.862,307.162
64,and,308.164,308.244
64,it's,308.305,308.465
64,a,308.545,308.585
64,pile,308.625,309.086
64,of,309.126,309.166
64,bricks,309.266,309.627
64,in,310.288,310.348
64,an,310.409,310.449
64,empty,310.509,310.749
64,lot.,310.809,311.09
65,And,312.252,312.332
65,it's,312.372,312.493
65,the,312.533,312.633
65,only,312.773,312.974
65,time,313.054,313.455
65,I,313.475,313.495
65,ever,313.996,314.316
65,saw,314.416,314.737
65,my,315.198,315.318
65,mother,315.378,315.639
65,cry.,315.759,316.16
66,My,318.384,318.524
66,mom,318.564,318.925
66,and,318.945,319.105
66,"dad,",319.125,319.366
66,she,319.386,319.526
66,was,319.566,319.787
66,a,319.807,319.887
66,teacher,320.027,320.368
66,and,320.428,320.488
66,he,320.528,320.608
66,was,320.648,320.749
66,a,320.809,320.829
66,government,320.889,321.189
66,worker.,321.21,321.49
67,They,321.53,321.67
67,thought,321.711,321.931
67,the,321.971,322.151
67,best,322.211,322.472
67,thing,322.552,322.813
67,that,323.033,323.153
67,they,323.173,323.334
67,could,323.354,323.494
67,do,323.514,323.594
67,for,323.654,323.754
67,me,323.795,323.915
67,and,323.955,324.015
67,my,324.035,324.155
67,brothers,324.195,324.556
67,is,325.137,325.257
67,to,325.658,325.758
67,give,325.798,325.959
67,us,326.039,326.099
67,like,326.159,326.299
67,a,326.339,326.36
67,perfectly,326.48,327.021
67,safe,327.141,327.662
68,an,327.895,328.115
68,uneventful,328.195,328.976
68,childhood.,329.216,329.657
69,We,329.737,329.877
69,grew,329.917,330.057
69,up,330.117,330.197
69,in,330.237,330.277
69,this,330.317,330.437
69,little,330.477,330.678
69,suburb,330.818,331.258
69,called,331.458,331.719
69,Crestwood.,332.179,332.7
70,Norman,333.1,333.5
70,Rockwell,333.58,334.201
70,literally,334.441,334.962
70,painted,335.182,335.542
70,a,335.562,335.582
70,picture,335.763,336.143
70,of,336.263,336.323
70,Crestwood,336.403,337.104
70,train,337.304,337.624
70,station,337.684,338.165
70,and,338.765,338.886
70,my,339.006,339.166
70,parents,339.226,339.666
70,got,339.786,339.967
70,a,340.027,340.067
70,cheap,340.107,340.347
70,little,340.387,340.587
70,print,340.627,340.847
70,of,340.887,340.968
70,it,341.028,341.108
70,and,341.168,341.248
70,put,341.328,341.528
70,it,341.588,341.648
70,in,341.868,341.968
70,a,342.069,342.129
70,little,342.769,343.029
70,golden,343.15,343.53
70,frame,343.87,344.171
70,and,344.691,344.771
70,hung,344.831,345.011
70,it,345.071,345.111
70,over,345.212,345.352
70,the,345.372,345.512
70,fireplace,345.572,346.152
70,and,346.172,346.253
70,on,346.333,346.393
70,Sunday,346.433,346.873
70,nights,346.913,347.133
70,we,347.193,347.254
70,would,347.294,347.434
70,all,347.494,347.614
70,sit,347.674,347.814
70,on,347.894,347.934
70,the,347.974,348.054
70,couch,348.094,348.395
70,and,348.475,348.535
70,look,348.595,348.795
70,at,348.915,348.995
70,it,349.075,349.115
70,as,349.616,349.696
70,we,349.776,349.936
70,sipped,350.116,350.397
70,our,350.457,350.577
70,cocoa,350.657,351.177
70,and,351.838,351.918
70,watched,351.978,352.278
70,the,352.378,352.479
70,wonderful,352.579,353.039
70,world,353.119,353.419
70,of,353.459,353.52
70,Disney,353.64,354.16
70,on,354.36,354.48
70,TV.,354.54,355.101
71,So,356.583,357.043
71,my,357.084,358.205
71,childhood,358.925,359.486
71,was,359.546,359.706
71,like,359.766,359.946
71,a,359.986,360.006
71,pasteurized,360.907,361.868
71,glass,362.069,362.549
71,of,362.969,363.07
71,"milk,",363.17,363.47
71,and,364.651,364.751
71,about,364.811,365.272
71,as,366.013,366.113
71,interesting.,366.273,366.733
72,I'm,368.015,368.195
72,about,368.255,368.455
72,to,368.495,368.575
72,leave,368.635,368.815
72,"home,",368.875,369.116
72,and,369.276,369.356
72,I,369.536,369.576
72,don't,369.616,369.776
72,know,369.836,369.997
72,how,370.077,370.237
72,to,370.277,370.337
72,operate,370.517,370.998
72,the,371.338,371.538
72,stick,371.558,371.838
72,shift,371.858,372.199
72,on,372.299,372.379
72,a,372.439,372.459
72,"car,",372.539,372.919
72,or,373.24,373.32
72,a,373.36,373.4
72,checking,373.5,373.84
72,"account,",373.9,374.281
72,or,375.162,375.262
72,a,375.302,375.342
72,condom.,375.422,375.983
73,And,377.244,377.324
73,you,377.344,377.424
73,"know,",377.444,377.644
73,you,377.664,377.804
73,can,377.824,377.985
73,learn,378.025,378.265
73,those,378.325,378.505
73,"things,",378.585,378.885
73,and,378.966,379.026
73,maybe,379.706,379.947
73,someday,380.067,380.447
73,I,380.467,380.487
73,will.,380.727,381.028
74,But,382.009,382.129
74,what's,382.169,382.369
74,harder,382.449,382.769
74,to,382.829,382.89
74,learn,382.97,383.23
74,when,383.27,383.39
74,you,383.41,383.53
74,grow,383.57,383.79
74,up,383.911,384.031
74,sheltered,384.171,384.631
74,is,384.671,385.112
74,resilience.,385.352,386.353
75,So,387.228,387.448
75,I,387.528,387.569
75,sat,387.669,387.889
75,in,387.949,387.989
75,the,388.029,388.109
75,"car,",388.189,388.51
75,and,389.712,389.812
75,I,389.872,389.912
75,watched,390.052,390.373
75,my,390.453,390.573
75,"mom,",390.613,391.635
75,and,391.655,391.735
75,she,391.775,391.915
75,"cried,",391.995,392.356
75,and,392.516,392.596
75,she,392.636,392.737
75,gave,392.817,393.017
75,herself,393.057,393.458
75,only,393.498,394.219
75,a,394.279,394.299
75,minute.,394.359,394.659
76,And,395.761,395.841
76,then,395.861,395.982
76,she,396.022,396.122
76,"stopped,",396.162,396.582
76,and,397.484,397.564
76,she,397.584,397.684
76,drove,397.744,397.985
76,us,398.065,398.125
76,"home,",398.165,398.425
76,and,399.447,399.547
76,she,400.048,400.288
76,made,400.348,400.488
76,dinner,400.549,401.73
76,for,401.79,401.911
76,our,401.991,402.071
76,family.,402.171,402.592
77,And,403.533,403.653
77,later,403.874,404.094
77,that,404.134,404.294
77,"night,",404.354,404.575
77,she,404.615,404.755
77,did,404.795,404.935
77,something,404.975,405.296
77,just,405.376,405.616
77,as,405.676,405.737
77,hard.,405.817,406.137
78,She,406.738,406.898
78,came,406.978,407.179
78,into,407.219,407.379
78,my,407.419,407.499
78,"bedroom,",407.539,407.9
78,and,407.94,408.0
78,she,408.04,408.14
78,sat,408.2,408.401
78,down,408.461,408.601
78,on,408.641,408.681
78,the,408.721,408.781
78,"bed,",408.821,409.042
78,and,410.003,410.103
78,she,410.163,410.304
78,apologized,410.364,411.285
78,for,411.706,411.946
78,what,412.126,412.287
78,she,412.327,412.487
78,had,412.527,412.647
78,said,412.707,412.928
78,earlier,413.208,413.589
78,in,413.829,413.889
78,the,413.929,413.989
78,day.,414.049,414.45
79,So,416.236,416.597
79,my,416.717,416.917
79,plan,416.997,417.338
79,for,417.418,417.518
79,beating,417.538,417.819
79,Vince,417.959,418.139
79,Mutorelli,418.179,418.66
79,is,418.74,418.88
79,to,418.961,419.001
79,just,419.021,419.241
79,stick,419.401,419.702
79,close,419.802,420.163
79,over,420.363,420.563
79,three,420.643,420.864
79,laps,420.924,421.305
79,and,422.046,422.146
79,then,422.206,422.406
79,get,422.867,423.068
79,on,423.128,423.188
79,his,423.228,423.348
79,shoulder,423.408,423.709
79,for,423.749,423.849
79,the,423.889,423.949
79,fourth,424.029,424.33
79,lap.,424.41,424.73
80,Somehow,425.432,425.812
80,get,425.872,426.033
80,to,426.053,426.133
80,the,426.173,426.253
80,back,426.293,426.473
80,stretch,426.513,426.854
80,and,427.355,427.435
80,then,427.475,427.615
80,fight,427.655,427.996
80,him,428.036,428.116
80,down,428.156,428.296
80,the,428.336,428.397
80,home,428.457,428.677
80,stretch.,428.717,429.118
81,And,429.799,429.859
81,when,429.879,429.959
81,you,429.979,430.039
81,get,430.079,430.18
81,to,430.22,430.3
81,the,430.34,430.42
81,last,430.46,430.7
81,lap,430.761,430.961
81,in,431.021,431.081
81,a,431.141,431.161
81,track,431.221,431.522
81,"race,",431.582,432.203
82,The,432.554,432.834
82,official,433.015,433.595
82,rings,433.835,434.136
82,a,434.216,434.256
82,"bell,",434.316,434.636
82,so,434.776,434.917
82,when,434.937,435.137
82,Peter,435.517,435.717
82,Allen,435.738,435.918
82,and,435.938,436.018
82,I,436.138,436.258
82,reach,436.378,436.659
82,the,436.799,436.919
82,bell,436.979,437.219
82,"labyrinth,",437.279,438.26
82,I,438.28,438.3
82,am,438.34,438.42
82,on,438.681,438.841
82,his,438.921,439.081
82,shoulder.,439.181,439.602
83,And,439.962,440.062
83,that,440.102,440.242
83,is,440.323,440.403
83,just,440.503,440.763
83,shocking,441.083,441.564
83,to,441.904,442.044
83,the,442.084,442.145
83,crowd.,442.205,442.565
84,But,443.346,443.506
