phrase,word,start,end
27,him,141.645,141.745
27,and,141.785,141.845
27,starts,141.905,142.146
27,chasing,142.306,142.767
27,him.,142.827,142.947
28,He,143.188,143.268
28,tries,143.328,143.588
28,to,143.648,143.708
28,fly,143.749,143.969
28,away,144.029,144.249
28,but,144.33,144.43
28,cannot,144.59,144.911
28,escape.,144.991,145.412
29,"Thankfully,",145.632,146.093
29,the,146.173,146.273
29,dream,146.313,146.694
29,ends,146.934,147.235
29,and,147.635,147.716
29,the,147.756,147.836
29,birds,147.916,148.216
29,disappear.,148.297,148.958
30,The,149.899,149.98
30,boy,150.02,150.24
30,sleeps,150.32,150.681
30,peacefully,150.801,151.342
30,for,151.422,151.522
30,the,151.542,151.623
30,rest,151.683,151.923
30,of,151.983,152.023
30,the,152.083,152.164
30,night.,152.264,152.524
31,In,154.688,154.748
31,the,154.788,154.848
31,"morning,",154.908,155.289
31,the,155.329,155.409
31,boy's,155.449,155.75
31,father,155.83,156.151
31,climbs,156.251,156.651
31,the,156.692,156.792
31,stairs,156.832,157.152
31,to,157.212,157.293
31,his,157.353,157.433
31,son's,157.473,157.753
31,bedroom,157.814,158.194
31,and,158.234,158.294
31,wakes,158.375,158.635
31,him,158.695,158.815
31,up.,158.956,159.216
32,The,165.743,165.923
32,boy,165.963,166.104
32,follows,166.184,166.564
32,his,166.624,166.744
32,father,166.825,167.125
32,down,167.165,167.566
32,the,167.586,167.666
32,stairs,167.706,167.966
32,to,168.026,168.107
32,the,168.147,168.207
32,first,168.267,168.527
32,floor,168.587,168.848
32,of,168.888,168.928
32,their,168.988,169.168
32,home.,169.208,169.489
33,They,169.709,169.809
33,have,169.849,169.949
33,a,169.989,170.009
33,brief,170.089,170.33
33,conversation,170.41,171.131
33,before,171.191,171.492
33,the,171.512,171.632
33,boy,171.672,171.912
33,heads,172.012,172.253
33,out,172.353,172.473
33,for,172.553,172.653
33,the,172.693,172.753
33,day.,172.814,173.034
34,The,173.655,173.735
34,day,173.795,173.955
34,passes.,174.055,174.576
35,The,182.748,182.828
35,father,182.869,183.129
35,waits,183.209,183.469
35,for,183.55,183.65
35,his,183.69,183.81
35,son,183.87,184.09
35,to,184.15,184.231
35,return,184.291,184.671
35,home.,184.771,185.032
36,When,185.833,185.953
36,he,185.993,186.073
36,"does,",186.173,186.474
36,the,186.514,186.794
36,two,186.854,186.995
36,talk,187.075,187.355
36,briefly.,187.455,187.976
37,The,189.779,189.859
37,boy,189.899,190.059
37,climbs,190.159,190.52
37,into,190.58,190.74
37,bed,190.78,190.981
37,as,191.181,191.301
37,does,191.361,191.521
37,his,191.562,191.682
37,father,191.722,191.982
37,downstairs.,192.042,192.683
38,Both,192.904,193.124
38,fall,193.204,193.484
38,right,193.605,193.845
38,asleep.,194.005,194.586
39,Shortly,198.768,199.129
39,after,199.21,199.39
39,falling,199.49,199.812
39,"asleep,",199.892,200.273
39,the,200.434,200.534
39,boy,200.574,200.815
39,starts,200.875,201.136
39,to,201.196,201.277
39,have,201.317,201.477
39,the,201.517,201.598
39,bird,201.658,201.919
39,dream,201.979,202.22
39,again.,202.28,202.521
40,The,202.882,202.982
40,four,203.023,203.263
40,birds,203.344,203.625
40,from,203.665,203.785
40,the,203.825,203.906
40,previous,203.966,204.387
40,night,204.468,204.668
40,are,204.708,204.969
40,back.,205.05,205.993
41,They,206.013,206.153
41,surround,206.234,206.796
41,"him,",206.836,206.956
41,preventing,207.016,207.518
41,him,207.558,207.658
41,from,207.679,207.819
41,escaping,207.879,208.281
41,no,208.341,208.421
41,matter,208.441,208.622
41,which,208.682,208.883
41,direction,208.963,209.485
41,he,209.545,209.645
41,turns.,209.766,210.448
42,The,213.787,213.947
42,birds,214.007,214.248
42,transform,214.368,214.948
42,into,214.988,215.149
42,a,215.209,215.229
42,giant,215.309,215.669
42,monster,215.769,216.13
42,with,216.17,216.27
42,two,216.31,216.53
42,long,216.61,216.85
42,arms,216.991,217.151
42,and,217.171,217.331
42,two,217.411,217.591
42,wobbly,217.631,218.052
42,legs.,218.092,218.392
43,The,218.612,218.713
43,monster,218.773,219.173
43,swats,219.353,219.754
43,at,219.814,219.854
43,the,219.874,219.994
43,boy.,220.034,220.294
44,He,220.755,220.855
44,misses,220.975,221.296
44,and,221.336,221.476
44,tries,221.596,221.936
44,again.,221.956,222.437
45,"Frightened,",222.477,223.138
45,the,223.178,223.258
45,boy,223.298,223.538
45,flies,223.558,224.099
45,over,224.119,224.499
45,the,224.559,224.619
45,"monster,",224.679,225.08
45,evading,225.26,225.721
45,its,225.781,225.861
45,grasp.,225.961,226.441
46,The,226.762,226.842
46,monster,226.882,227.262
46,scrunches,227.362,227.743
46,into,227.783,228.103
46,a,228.143,228.183
46,little,228.243,228.504
46,ball.,228.564,228.904
47,It,229.104,229.164
47,"pounces,",229.245,229.705
47,lunging,229.945,230.366
47,at,230.426,230.466
47,the,230.506,230.606
47,boy.,230.646,230.866
48,After,231.107,231.287
48,the,231.327,231.387
48,boy,231.427,231.607
48,dodges,231.687,232.068
48,this,232.108,232.328
48,"attack,",232.408,232.749
48,the,232.909,232.989
48,nightmare,233.069,233.469
48,finally,233.609,234.07
48,ends.,234.09,234.631
49,The,235.632,235.692
49,boy,235.752,235.952
49,sleeps,236.032,236.393
49,peacefully,236.533,237.053
49,for,237.133,237.234
49,the,237.274,237.354
49,rest,237.394,237.634
49,of,237.694,237.734
49,the,237.774,237.874
49,night.,237.974,238.495
50,In,242.609,242.729
50,the,242.769,242.829
50,"morning,",242.889,243.19
50,the,243.21,243.29
50,boy's,243.33,243.631
50,dad,243.691,243.931
50,wakes,244.031,244.332
50,"up,",244.452,244.572
50,walks,244.632,244.912
50,to,244.973,245.053
50,the,245.093,245.153
50,stairs,245.173,245.513
50,and,245.634,245.714
50,shouts,245.754,246.174
50,for,246.234,246.355
50,his,246.395,246.495
50,son,246.535,246.735
50,to,246.795,246.855
50,come,246.915,247.116
50,down.,247.176,247.476
51,The,247.637,247.717
51,boy,247.737,247.917
51,jumps,248.017,248.318
51,up,248.558,248.638
51,and,248.778,248.858
51,goes,248.959,249.259
51,down,249.339,249.6
51,the,249.66,249.72
51,stairs.,249.78,250.22
52,After,252.744,252.945
52,a,252.985,253.025
52,brief,253.085,253.325
52,good,253.365,253.525
52,"morning,",253.585,253.926
52,the,253.966,254.026
52,boy,254.066,254.246
52,again,254.307,254.527
52,heads,254.647,254.887
52,out,254.988,255.108
52,for,255.168,255.268
52,the,255.308,255.368
52,day,255.428,255.669
52,and,255.709,256.85
52,the,256.89,256.971
52,day,257.031,257.251
52,passes.,257.411,257.912
53,At,262.879,262.94
53,the,262.96,263.04
53,end,263.14,263.24
53,of,263.3,263.34
53,the,263.36,263.46
53,"day,",263.52,263.721
53,the,263.781,263.841
53,boy,263.901,264.101
53,returns,264.121,264.622
53,"home,",264.702,264.983
53,greets,268.708,268.989
53,his,269.029,269.129
53,father,269.169,269.429
53,"quickly,",269.509,270.591
54,and,270.723,270.923
54,then,270.963,271.123
54,goes,271.184,271.364
54,straight,271.444,271.704
54,upstairs,271.764,272.205
54,to,272.245,272.325
54,his,272.365,272.465
54,bedroom.,272.525,272.926
55,The,275.609,275.689
55,boy,275.729,275.909
55,climbs,275.989,276.37
55,into,276.43,276.59
55,"bed,",276.65,276.87
55,as,277.131,277.231
55,does,277.311,277.471
55,his,277.511,277.651
55,father,277.711,278.052
55,downstairs.,278.112,278.873
56,Both,279.453,279.674
56,eventually,279.794,280.335
56,fall,280.435,280.715
56,asleep.,280.875,281.276
57,For,281.736,281.836
57,the,281.876,281.957
57,third,282.017,282.277
57,night,282.357,282.557
57,in,282.677,282.717
57,a,282.777,282.798
57,"row,",282.878,283.138
57,the,283.218,283.298
57,boy,283.358,283.619
57,begins,283.699,284.119
57,to,284.199,284.299
57,dream.,284.379,284.76
58,The,288.705,288.805
58,towering,288.865,289.325
58,monster,289.425,289.846
58,from,289.866,289.986
58,the,290.006,290.106
58,previous,290.166,290.527
58,dream,290.587,290.807
58,appears,290.887,291.308
58,"again,",291.388,291.728
58,slowly,291.788,292.389
58,following,292.529,292.95
58,the,293.01,293.09
58,boy,293.13,293.35
58,and,293.49,293.57
58,reaching,293.611,294.071
58,for,294.151,294.291
58,him,294.331,294.432
58,with,294.472,294.572
58,one,294.612,294.832
58,arm.,294.972,295.132
59,The,295.913,296.013
59,boy,296.094,296.354
59,stays,296.434,296.734
59,out,296.914,297.015
59,of,297.075,297.115
59,his,297.135,297.235
59,reach,297.315,297.535
59,and,297.595,297.655
59,hovers,297.735,298.076
59,uncertainly,298.196,298.897
59,around,298.917,299.478
59,the,299.498,299.638
59,monster's,299.698,300.158
59,feet.,300.238,300.679
60,Suddenly,302.566,303.007
60,he,303.067,303.147
60,is,303.227,303.307
60,joined,303.387,303.707
60,by,303.788,303.908
60,another,304.008,304.348
60,boy.,304.448,304.709
61,The,304.749,305.69
61,boys,305.73,305.97
61,speak,306.071,306.331
61,frantically,306.471,306.952
61,as,306.992,307.072
61,the,307.112,307.192
61,monster,307.272,307.653
61,reaches,307.813,308.213
61,down.,308.293,308.554
62,The,308.714,308.794
62,boys,308.834,309.094
62,fly,309.255,309.575
62,over,309.675,309.815
62,the,309.875,309.935
62,monster,309.976,310.356
62,which,310.396,310.536
62,is,310.596,310.636
62,still,310.696,310.957
62,clawing,311.137,311.598
62,at,311.698,311.778
62,them.,311.858,311.998
63,The,312.719,312.799
63,boys,312.859,313.1
63,make,313.18,313.32
63,a,313.38,313.4
63,desperate,313.5,313.861
63,plan,313.901,314.141
63,and,314.181,314.241
63,the,314.281,314.341
63,new,314.421,314.561
63,boy,314.622,314.842
63,speeds,314.962,315.322
63,away.,315.423,315.703
64,He,315.883,315.983
64,quickly,316.143,316.484
64,returns,316.564,317.045
64,with,317.105,317.225
64,the,317.265,317.325
64,ball.,317.365,317.645
65,The,318.767,318.847
65,boys,318.927,319.247
65,pull,319.348,319.448
65,the,319.468,319.528
65,ball,319.548,319.728
65,in,319.808,319.868
65,a,319.908,319.928
65,slingshot.,320.028,320.669
66,But,320.85,320.95
66,the,320.99,321.09
66,last,321.17,321.49
66,minute,321.57,321.771
66,they,321.791,321.911
66,let,321.991,322.131
66,it,322.191,322.231
66,"go,",322.351,322.632
66,shooting,322.912,323.213
66,the,323.253,323.333
66,ball,323.373,323.573
66,into,323.633,323.793
66,the,323.833,323.893
66,monster,323.974,324.314
66,which,324.374,324.514
66,breaks,324.715,325.075
66,into,325.115,325.295
66,a,325.355,325.375
66,heap.,325.455,325.676
67,"Excited,",325.896,326.377
67,the,326.437,326.517
67,boy,326.597,326.897
67,swoops,327.038,327.438
67,over,327.618,327.778
67,the,327.819,327.899
67,heap.,327.959,328.219
68,until,331.692,332.032
68,he,332.072,332.133
68,notices,332.213,332.693
68,that,332.733,333.014
68,the,333.054,333.134
68,other,333.274,333.454
68,boy,333.514,333.755
68,is,333.875,333.955
68,gone.,334.035,334.415
69,He,339.722,339.802
69,goes,339.862,340.062
69,looking,340.102,340.443
69,for,340.503,340.623
69,his,340.663,340.763
69,new,340.843,340.983
69,friend,341.063,341.304
69,but,341.364,341.484
69,can't,341.584,341.844
69,find,341.985,342.305
69,him.,342.325,342.505
70,He,342.986,343.086
70,checks,343.186,343.466
70,under,343.586,343.767
70,the,343.807,343.887
70,rubble,343.967,344.287
70,for,344.347,344.448
70,his,344.508,344.628
70,friend.,344.708,344.988
71,He,348.753,348.853
71,finds,348.933,349.233
71,the,349.253,349.374
71,"ball,",349.434,349.814
71,but,350.154,350.295
71,not,350.355,350.535
71,the,350.575,350.695
71,other,350.755,350.935
71,boy.,350.995,351.356
72,His,351.376,353.679
72,friend,353.799,354.139
72,is,354.179,354.5
72,nowhere,354.54,355.02
72,to,355.08,355.141
72,be,355.181,355.281
72,seen.,355.401,355.721
73,"Disappointed,",357.824,358.485
73,the,358.865,358.965
73,boy,359.005,359.205
73,abandons,359.286,359.806
73,the,359.866,359.946
73,ball,359.986,360.467
74,and,363.637,363.897
74,slowly,364.037,364.478
74,leaves,364.578,364.858
74,the,364.939,365.019
74,dream.,365.079,365.379
75,He,366.2,366.3
75,sleeps,366.36,366.721
75,the,366.781,366.861
75,rest,366.901,367.101
75,of,367.161,367.201
75,the,367.241,367.321
75,night.,367.401,367.642
76,In,376.712,376.752
76,the,376.792,376.853
76,"morning,",376.913,377.253
76,the,377.293,377.353
76,boy's,377.413,377.734
76,father,377.814,378.134
76,wakes,378.154,378.514
76,up,378.655,378.715
76,and,378.815,378.895
76,calls,379.035,379.376
76,for,379.436,379.556
76,him,379.596,379.696
76,from,379.736,379.876
76,the,379.896,379.976
76,bottom,380.056,380.357
76,of,380.397,380.457
76,the,380.497,380.597
76,stairs.,380.657,381.118
77,The,381.718,381.778
77,boy,381.838,381.999
77,wakes,382.079,382.359
77,"up,",382.499,382.579
77,gets,382.9,383.12
77,out,383.2,383.3
77,of,383.36,383.4
77,"bed,",383.44,383.761
77,and,383.961,384.041
77,walks,384.081,384.602
77,downstairs.,384.702,385.763
78,Father,386.637,386.958
78,and,386.998,387.078
78,son,387.138,387.338
78,exchange,387.398,387.859
78,a,387.919,387.939
78,few,387.999,388.14
78,words,388.22,388.64
78,and,388.961,389.041
78,the,389.061,389.161
78,boy,389.221,389.462
78,heads,389.582,389.822
78,out.,389.943,390.083
79,The,390.584,390.664
79,boy,390.724,390.964
79,walks,390.984,391.385
79,to,391.445,391.545
79,the,391.585,391.645
79,playground,391.706,392.246
79,where,392.327,392.467
79,his,392.507,392.627
79,ball,392.707,393.008
79,is,393.088,393.148
79,still,393.208,393.449
79,sitting,393.589,393.869
79,at,393.949,393.989
79,the,394.009,394.11
79,far,394.17,394.45
79,end,394.57,394.691
79,of,394.731,394.791
79,the,394.811,394.911
79,yard.,394.971,395.332
80,The,395.833,395.913
80,boy,395.973,396.193
80,enters,396.333,396.574
80,the,396.614,396.714
80,"playground,",396.774,397.315
80,closing,397.355,403.265
80,the,403.325,403.405
80,gate,403.445,403.686
80,after,403.866,404.086
80,himself.,404.127,404.547
81,He,406.591,406.691
81,forlornly,406.751,407.452
81,walks,407.532,407.893
81,to,407.973,408.053
81,the,408.113,408.193
81,single,408.254,408.574
81,ball.,408.634,409.135
82,He,414.734,414.854
82,slowly,415.015,415.476
82,and,415.556,415.636
82,unenthusiastically,415.797,416.939
82,kicks,417.04,417.28
82,the,417.36,417.421
82,ball,417.461,417.681
82,halfway,417.741,418.202
82,down,418.283,418.463
82,the,418.503,418.583
82,yard.,418.623,418.984
83,As,421.891,421.952
83,he,421.992,422.072
83,kicks,422.172,422.433
83,the,422.493,422.553
83,ball,422.593,422.814
83,"again,",422.874,423.154
83,his,423.195,423.495
83,mysterious,423.576,424.177
83,friend,424.317,424.598
83,from,424.658,424.799
83,the,424.839,424.919
83,dream,424.979,425.28
83,appears,425.36,425.761
83,and,425.901,426.001
83,sneaks,426.202,426.583
83,towards,426.663,427.024
83,the,427.044,427.164
83,playground.,427.224,427.766
84,He,427.906,427.986
84,checks,428.107,428.427
84,that,428.508,428.628
84,his,428.668,428.768
84,friend,428.848,429.089
84,is,429.149,429.209
84,there.,429.269,429.47
85,He,429.67,429.751
85,quietly,429.891,430.392
85,opens,430.412,431.014
85,the,431.074,431.174
85,gate.,431.194,431.595
86,He,433.702,433.862
86,sneaks,433.962,434.303
86,up,434.503,434.583
86,on,434.684,434.744
86,the,434.764,434.824
86,boy,434.844,435.044
86,who,435.104,435.244
86,still,435.325,435.565
86,doesn't,435.625,435.966
86,see,436.066,436.266
86,him.,436.306,436.466
87,He,436.607,436.687
87,taps,436.767,437.148
87,the,437.208,437.288
87,boy,437.348,437.608
87,on,437.789,437.849
87,the,437.889,437.989
87,shoulder.,438.109,438.51
88,The,438.61,438.69
88,boy,438.73,438.91
88,whirls,438.95,439.391
88,around.,439.491,439.872
89,The,439.932,440.112
89,two,440.152,440.313
89,friends,440.393,440.673
89,talk,440.713,441.034
89,back,441.094,441.294
89,and,441.354,441.434
89,forth.,441.495,441.755
90,The,441.875,441.975
90,boy,442.015,442.256
90,races,442.396,442.757
90,to,442.817,442.877
90,get,442.937,443.037
90,his,443.097,443.197
90,ball,443.257,443.518
90,as,443.578,443.658
90,his,443.698,443.818
90,friend,443.878,444.099
90,gets,444.179,444.379
90,in,444.459,444.519
90,position.,444.58,444.98
91,The,445.06,445.16
91,boy,445.201,445.401
91,kicks,445.521,445.761
91,the,445.822,445.902
91,ball,445.942,446.122
91,to,446.162,446.262
91,his,446.302,446.382
91,friend,446.483,446.723
91,who,446.763,446.863
91,quickly,446.963,447.284
91,passes,447.404,447.765
91,it,447.825,447.885
91,"back,",447.965,448.205
91,playing,448.686,449.047
91,together,449.107,449.548
91,in,449.608,449.668
91,real,449.728,449.948
91,life,449.988,450.229
91,just,450.349,450.609
91,as,450.709,450.769
91,they,450.85,451.01
91,had,451.07,451.37
91,in,451.551,451.631
91,the,451.691,451.771
91,dream.,451.831,452.352
